Testname: FB_Chlorophyll_384
Date: 1/26/2026  Time: 3:56:13 PM (UTC--6)
ID1: B12_transfer3  ID2: plate7_hour70  ID3: 
No. of Channels / Multichromatics: 1
No. of Cycles: 1
Configuration: Fluorescence
Used filter settings and gain values:
  1: 400-100/700-100                                       auto
  2: -
  3: -
  4: -
  5: -
Focal height [mm]: 1.3

Chromatic: 1
Cycle: 1
A01:     4703
A02:     5307
A03:     2929
A04:     2961
A05:     2289
A06:     4227
A07:     1925
A08:     3329
A09:     3831
A10:     2642
A11:     1968
A12:     2691
A13:    44309
A14:   118902
A15:     2734
A16:     2254
A17:   349410
A18:   500234
A19:     3795
A20:     3995
A21:     2090
A22:     2383
A23:     2237
A24:     3259
B01:    36414
B02:   140904
B03:   394659
B04:   694132
B05:   108900
B06:   306841
B07:   116827
B08:   267621
B09:     3709
B10:     2831
B11:     4119
B12:     3768
B13:   223590
B14:   423312
B15:   149761
B16:   460932
B17:   191324
B18:   518374
B19:     4512
B20:     2149
B21:     2243
B22:     2926
B23:     4479
B24:     3738
C01:     2591
C02:     3407
C03:   362670
C04:   667188
C05:     3393
C06:     8296
C07:     3587
C08:     2458
C09:     5648
C10:    20831
C11:     3176
C12:     4986
C13:     3842
C14:     4867
C15:     2391
C16:     2099
C17:    20066
C18:    51525
C19:   174513
C20:   381344
C21:     2874
C22:    11199
C23:     4148
C24:     3334
D01:     4751
D02:     8044
D03:   241402
D04:   683866
D05:   307784
D06:   874989
D07:     2358
D08:     2404
D09:   265503
D10:   837300
D11:     3357
D12:     3449
D13:     3440
D14:     2549
D15:     2964
D16:     2519
D17:   208651
D18:   535052
D19:   189283
D20:   513795
D21:   325228
D22:   550499
D23:     2672
D24:     4207
E01:     4924
E02:    16118
E03:     2492
E04:     3972
E05:     2820
E06:     4210
E07:     4140
E08:     5387
E09:     3065
E10:     4982
E11:     3858
E12:     1989
E13:     2699
E14:     2293
E15:     3579
E16:     3151
E17:     4310
E18:     2750
E19:     2185
E20:     3276
E21:     2294
E22:     5027
E23:     2628
E24:     5895
F01:   115839
F02:   385746
F03:     3903
F04:     5596
F05:     1966
F06:     2309
F07:     3310
F08:     1702
F09:     2607
F10:     8142
F11:     1864
F12:     2047
F13:     4221
F14:     2111
F15:     2408
F16:     2651
F17:     2818
F18:     1661
F19:     2561
F20:     2585
F21:     3345
F22:     4694
F23:     1586
F24:     1650
G01:     2592
G02:     4731
G03:     3003
G04:     4449
G05:    87983
G06:   348194
G07:     2130
G08:     3915
G09:     3094
G10:     4018
G11:     4575
G12:    14060
G13:     2092
G14:     7142
G15:     2874
G16:     4583
G17:    56071
G18:   180311
G19:    90101
G20:   388247
G21:     3188
G22:     3474
G23:     3901
G24:     2197
H01:     1734
H02:     1798
H03:     3453
H04:     2968
H05:   367113
H06:   842427
H07:     2664
H08:     4383
H09:   123417
H10:   402916
H11:   223303
H12:   635993
H13:    95550
H14:   393907
H15:     1885
H16:     4425
H17:   223118
H18:   340921
H19:   108434
H20:   349943
H21:     2273
H22:     3159
H23:     4502
H24:     1995
I01:     2230
I02:     4853
I03:     4732
I04:     7763
I05:   122701
I06:   526399
I07:     4182
I08:     3260
I09:     2738
I10:     3682
I11:    11682
I12:    30637
I13:     3325
I14:     4053
I15:     3387
I16:     2994
I17:    17874
I18:    55456
I19:   208780
I20:   470036
I21:   211577
I22:   518456
I23:     2689
I24:     7556
J01:   101123
J02:   335767
J03:   237752
J04:   718151
J05:   153244
J06:   448451
J07:     2090
J08:     1544
J09:   101449
J10:   294907
J11:   220459
J12:   623156
J13:     2466
J14:     1920
J15:   164686
J16:   537895
J17:   284244
J18:   763960
J19:   211560
J20:   474342
J21:   198473
J22:   541942
J23:   204901
J24:   427604
K01:     3004
K02:     3811
K03:     5622
K04:     2708
K05:     6887
K06:    20630
K07:     2308
K08:     3900
K09:   115788
K10:   328454
K11:     2758
K12:     4365
K13:     3252
K14:     2398
K15:     3421
K16:     5345
K17:     3269
K18:     2167
K19:     6065
K20:    10887
K21:    76992
K22:   176394
K23:    21206
K24:    30957
L01:     3219
L02:     2264
L03:     2078
L04:     1940
L05:   198866
L06:   678029
L07:    52823
L08:   152647
L09:    96322
L10:   467521
L11:     2428
L12:     1815
L13:     3019
L14:     2689
L15:    71501
L16:   134747
L17:   137322
L18:   457911
L19:   265352
L20:   643716
L21:   187196
L22:   262003
L23:   167932
L24:   316356
M01:    17597
M02:    76349
M03:   140605
M04:   418349
M05:     3243
M06:     3305
M07:     3159
M08:     5968
M09:    31829
M10:   107305
M11:    56167
M12:   208934
M13:    22782
M14:    64479
M15:     2896
M16:     3017
M17:     3226
M18:     5738
M19:     3064
M20:     4683
M21:    55259
M22:   140974
M23:     1543
M24:     3542
N01:   172447
N02:   500945
N03:   156824
N04:   605084
N05:     3181
N06:     6733
N07:   189769
N08:   665288
N09:    98045
N10:   371187
N11:    70403
N12:   353744
N13:   405636
N14:   587751
N15:     1862
N16:     3584
N17:   172342
N18:   597306
N19:     2512
N20:     2863
N21:   371966
N22:   713435
N23:     1614
N24:     1589
O01:    21765
O02:    64554
O03:     3143
O04:     5164
O05:     4076
O06:     4380
O07:     5311
O08:    16021
O09:     3578
O10:     4631
O11:     4024
O12:     2875
O13:     3968
O14:     2529
O15:     3020
O16:     3928
O17:     3774
O18:     2962
O19:    32125
O20:   103864
O21:     3326
O22:     5342
O23:     4642
O24:     4844
P01:    15407
P02:    36792
P03:    67901
P04:   103184
P05:     2730
P06:     3198
P07:   128252
P08:   271463
P09:     3317
P10:     2522
P11:     2840
P12:     1854
P13:     2473
P14:     8732
P15:     2589
P16:     2510
P17:     2592
P18:     2890
P19:   234034
P20:   171066
P21:   139460
P22:   355234
P23:   218855
P24:   358856

