Testname: FB_Chlorophyll_384
P16:   890396
P17:   431678
P18:   773966
P19:   328522
P20:   827335
P21:   206070
P22:   652725
P23:   260376
P24:   252065

