Testname: FB_Chlorophyll_384
L09:   199825
L10:   576500
L11:   147757
L12:   476202
L13:     4068
L14:     3968
L15:   138424
L16:   353129
L17:     2679
L18:     2976
L19:     3045
L20:     2584
L21:     2462
L22:     2227
L23:   138454
L24:   382971
M01:     5753
M02:     3426
M03:     4727
M04:    27278
M05:     4770
M06:     4154
M07:     3965
M08:     2799
M09:     3908
M10:     4056
M11:    99759
M12:   187581
M13:     3770
M14:     5361
M15:     3599
M16:     9268
M17:     3147
M18:     3939
M19:     5759
M20:     6713
M21:    15319
M22:    52278
M23:     4341
M24:     5846
N01:     2247
N02:     2970
N03:   190252
N04:   540561
N05:     2754
N06:     2093
N07:     2437
N08:     2032
N09:     3690
N10:     3362
N11:   279050
N12:   519946
N13:    83638
N14:   175450
N15:     2503
N16:     4733
N17:     3281
N18:     2604
N19:     4006
N20:     2405
N21:   119052
N22:   341441
N23:    72024
N24:   107966
O01:     5196
O02:     5417
O03:    27794
O04:    90390
O05:     2923
O06:     6368
O07:     3107
O08:     3179
O09:     2626
O10:     7901
O11:     3904
O12:     4131
O13:     4574
O14:    10230
O15:     3073
O16:     5354
O17:     3052
O18:     3571
O19:     3321
O20:     5760
O21:     3049
O22:     2828
O23:     4315
O24:     7725
P01:    56523
P02:   120020
P03:   255030
P04:   710947
P05:     3936
P06:     2443
P07:     2321
P08:     1867
P09:     2560
P10:     3094
P11:     2264
P12:     3162
P13:    11776
P14:    36092
P15:     3631
P16:     2469
P17:     2619
P18:     2327
P19:     3571
P20:     2567
P21:     9296
P22:     2593
P23:   211016
P24:   262700

