Testname: FB_Chlorophyll_384
F16:   572426
F17:   331366
F18:   579152
F19:   321455
F20:   643361
F21:   288304
F22:   902193
F23:   450734
F24:   597074
G01:     5125
G02:     5600
G03:   270793
G04:   594818
G05:    81666
G06:   222857
G07:   288441
G08:   848838
G09:   308577
G10:   630128
G11:   275659
G12:   691289
G13:   267348
G14:   692820
G15:   299090
G16:   646779
G17:    50254
G18:   179853
G19:   382861
G20:   737002
G21:   290874
G22:   747432
G23:     7234
G24:    10525
H01:   438800
H02:   674666
H03:   326513
H04:   725369
H05:   395110
H06:   750932
H07:   316397
H08:   629349
H09:   407044
H10:   742087
H11:   324066
H12:   651016
H13:   301359
H14:   467767
H15:   329424
H16:   675418
H17:   398568
H18:   841087
H19:   442436
H20:   868510
H21:   292064
H22:   821525
H23:   412252
H24:   732942
I01:   241129
I02:   638918
I03:   343860
I04:   784123
I05:   364994
I06:   843233
I07:   226556
I08:   745601
I09:   275400
I10:   573411
I11:   333690
I12:   595050
I13:     3579
I14:     3899
I15:   267580
I16:   697058
I17:   379526
I18:   714597
I19:   442928
I20:   823794
I21:   445526
I22:   855167
I23:   259939
I24:   398035
J01:   443256
J02:   728800
J03:   347182
J04:   520329
J05:   370093
J06:   745655
J07:   341208
J08:   554559
J09:   382697
J10:   564361
J11:   414781
J12:   594463
J13:   314319
J14:   559412
J15:   341195
J16:   883889
J17:   415738
J18:   701487
J19:   423899
J20:   816084
J21:   466879
J22:   778970
J23:   293472
J24:   510487
K01:     6022
K02:    10719
K03:     5317
K04:    10808
K05:   297819
K06:   736469
K07:   270656
K08:   778436
K09:   250711
K10:   782032
K11:     5037
K12:    13885
K13:   267922
K14:   841511
K15:   276288
K16:   636471
K17:   248059
K18:   518675
K19:   418295
K20:   827212
K21:    69593
K22:   199530
K23:   364147
K24:   517376
L01:   386634
L02:   617442
L03:   308277
L04:   558742
L05:   328481
L06:   790890
L07:   334482
L08:   641379
L09:   331912
L10:   525428
L11:   301770
L12:   806009
L13:   350873
L14:   727775
L15:   351105
L16:   648501
L17:   336137
L18:   723304
L19:   369205
L20:   814608
L21:   416928
L22:   775907
L23:   390312
L24:   635637
M01:   288865
M02:   539877
M03:   318447
M04:   743126
M05:   239242
M06:   731370
M07:   328932
M08:   840855
M09:   342562
M10:   532824
M11:   244314
M12:   838093
M13:    53859
M14:   163930
M15:   378077
M16:   602282
M17:   329766
M18:   786775
M19:   320142
M20:   722730
M21:   418103
M22:   744220
M23:     4974
M24:     7381
N01:   409177
N02:   713599
N03:   442067
N04:   806105
N05:   288687
N06:   812052
N07:   329069
N08:   859050
N09:   432744
N10:   810589
N11:   298174
N12:   706777
N13:   393087
N14:   702416
N15:   460659
N16:   774417
N17:   359841
N18:   700421
N19:   337203
N20:   785135
N21:   482681
N22:   728362
N23:   398514
N24:   475094
O01:   325665
O02:   728294
O03:   286787
O04:   689621
O05:   341126
O06:   735293
O07:   343956
O08:   730044
O09:   108238
O10:   336765
O11:     4217
O12:     5039
O13:     2100
O14:     6450
O15:   515941
O16:   750467
O17:   344229
O18:   774185
O19:   477965
O20:   386634
O21:   243343
O22:   513193
O23:   303588
O24:   657045
P01:   266418
P02:   494697
P03:   276657
P04:   582488
P05:   365815
P06:   405034
P07:   328112
P08:   545045
P09:   407960
P10:   592535
P11:   610607
P12:   597046
P13:   400838
P14:   531142
P15:   390899
P16:   373962
P17:   351611
P18:   563048
P19:   357886
P20:   643074
P21:   301496
P22:   431131
P23:   412539
P24:   272898

