Testname: FB_Chlorophyll_384
H02:   556815
H03:   317914
H04:   872570
H05:   331571
H06:   686600
H07:   322740
H08:   949929
H09:   462313
H10:   696101
H11:   317832
H12:   745860
H13:   310382
H14:   613628
H15:   461643
H16:   722334
H17:   386552
H18:   633190
H19:   384666
H20:   660845
H21:   355617
H22:   734159
H23:   241880
H24:   734487
I01:   207873
I02:   724931
I03:   335672
I04:   573684
I05:   505770
I06:   954933
I07:   160025
I08:   602200
I09:   262645
I10:   614284
I11:   324476
I12:   855824
I13:     3559
I14:     4466
I15:   247608
I16:   434357
I17:   346881
I18:   532003
I19:   401015
I20:   717030
I21:   433318
I22:   899254
I23:   248948
I24:   526426
J01:   223303
J02:   818025
J03:   301277
J04:   840486
J05:   410147
J06:   893253
J07:   362042
J08:   685957
J09:   376928
J10:   792134
J11:   315973
J12:   744808
J13:   336670
J14:   739039
J15:   342028
J16:   657018
J17:   297983
J18:   783030
J19:   379198
J20:   613492
J21:   470925
J22:   757781
J23:   235373
J24:   755758
K01:     3544
K02:     2973
K03:     5899
K04:    19806
K05:   290191
K06:   780419
K07:   308208
K08:   749715
K09:   382615
K10:   802428
K11:     5135
K12:    13423
K13:   327757
K14:   596171
K15:   266596
K16:   693025
K17:   292966
K18:   442395
K19:   360155
K20:   652014
K21:   135742
K22:   224970
K23:   297354
K24:   654776
L01:   428123
L02:   818695
L03:   254580
L04:   539249
L05:   275605
L06:   798778
L07:   370203
L08:   730850
L09:   303150
L10:   866787
L11:   311106
L12:   740830
L13:   360141
L14:   954044
L15:   366758
L16:   680763
L17:   312596
L18:   551634
L19:   387755
L20:   725328
L21:   364434
L22:   856152
L23:   272379
L24:   581941
M01:   202256
M02:   717440
M03:   279296
M04:   728021
M05:   206615
M06:   558059
M07:   301305
M08:   874661
M09:   289726
M10:   363122
M11:   270533
M12:   753447
M13:    51658
M14:   165266
M15:   251914
M16:   893007
M17:   269494
M18:   539577
M19:   249358
M20:   692218
M21:   314387
M22:   485976
M23:     6026
M24:    19421
N01:   400305
N02:   603335
N03:   291312
N04:   754076
N05:   245011
N06:   622377
N07:   323040
N08:   739722
N09:   342343
N10:   858257
N11:   240732
N12:   671125
N13:   295481
N14:   967181
N15:   325419
N16:   873226
N17:   281128
N18:   754801
N19:   384474
N20:   840732
N21:   306554
N22:   813747
N23:   274019
N24:   555557
O01:   348194
O02:   775306
O03:   342903
O04:   730550
O05:   283274
O06:   809454
O07:   360975
O08:   905269
O09:   103993
O10:   291900
O11:     5755
O12:     6374
O13:     3943
O14:     5153
O15:   260048
O16:   735198
O17:     2896
O18:     3280
O19:   241607
O20:   738396
O21:   267785
O22:   848086
O23:   376423
O24:   717426
P01:   186304
P02:   668145
P03:   277026
P04:   669239
P05:   293841
P06:   365637
P07:   348426
P08:   997912
P09:   362151
P10:   580902
P11:   263971
P12:   977830
P13:   319937
P14:   858079
P15:   322179
P16:   857751
P17:   425581
P18:   506563
P19:   293253
P20:   906595
P21:   212831
P22:   820431
P23:   386129
P24:   507452

