Testname: FB_Chlorophyll_384
O03:   364543
O04:   626820
O05:   429600
O06:   791218
O07:   269193
O08:   714897
O09:     6704
O10:    19407
O11:   307812
O12:   535161
O13:   180156
O14:   546330
O15:    33797
O16:   102571
O17:   344175
O18:   699805
O19:    40250
O20:   109370
O21:   402191
O22:   438308
O23:     9123
O24:    13408
P01:   180173
P02:   419976
P03:   344093
P04:   622596
P05:   422519
P06:   725123
P07:   342151
P08:   620778
P09:   325146
P10:   620081
P11:   344489
P12:   348932
P13:   364926
P14:    82503
P15:   300881
P16:   275208
P17:   295891
P18:   359020
P19:   277409
P20:   322193
P21:   276616
P22:   302494
P23:   193541
P24:   228716

