Testname: FB_Chlorophyll_384
Date: 1/23/2026  Time: 6:47:47 PM (UTC--6)
ID1: B12_transfer2  ID2: plate7_hour72  ID3: 
No. of Channels / Multichromatics: 1
No. of Cycles: 1
Configuration: Fluorescence
Used filter settings and gain values:
  1: 400-100/700-100                                       auto
  2: -
  3: -
  4: -
  5: -
Focal height [mm]: 1.3

Chromatic: 1
Cycle: 1
A01:     5404
A02:     8571
A03:     2830
A04:     2348
A05:     6867
A06:    10319
A07:     3294
A08:     4190
A09:     3647
A10:     4877
A11:     3256
A12:     4238
A13:    63202
A14:   170548
A15:     2592
A16:     3735
A17:   311202
A18:   313704
A19:     2105
A20:     2980
A21:     3848
A22:     2390
A23:     2916
A24:     4726
B01:    36925
B02:   365035
B03:   301236
B04:   931201
B05:   154493
B06:   394044
B07:    63337
B08:   228825
B09:     3255
B10:     3499
B11:     3237
B12:     1923
B13:   214817
B14:   623799
B15:   164925
B16:   409012
B17:   210378
B18:   421589
B19:     3131
B20:     3326
B21:     3323
B22:     3466
B23:     6477
B24:    20675
C01:     3881
C02:     4003
C03:   198313
C04:   597238
C05:     8365
C06:    19076
C07:     3217
C08:     2052
C09:    19772
C10:    84879
C11:     3253
C12:     2413
C13:     3494
C14:     2806
C15:     2441
C16:     3686
C17:    22519
C18:    36788
C19:   148783
C20:   323615
C21:     9344
C22:    20118
C23:     4040
C24:     2797
D01:     4212
D02:     4607
D03:   201007
D04:   751233
D05:   170271
D06:   640244
D07:     3017
D08:     2193
D09:   187094
D10:   747774
D11:     2714
D12:     2210
D13:     4237
D14:     2841
D15:     1857
D16:     2520
D17:   204932
D18:   498498
D19:   238490
D20:   526932
D21:   243726
D22:   585509
D23:     4255
D24:     3552
E01:     6196
E02:    17452
E03:     2629
E04:     3104
E05:     4688
E06:     2098
E07:     4308
E08:     2352
E09:     4232
E10:     3516
E11:     4586
E12:     3557
E13:     3860
E14:     3721
E15:     4056
E16:     2513
E17:     3149
E18:     4849
E19:     4179
E20:     3631
E21:     4509
E22:     3858
E23:     2802
E24:     6847
F01:    82235
F02:   300047
F03:     4030
F04:     9677
F05:     3107
F06:     1846
F07:     3069
F08:     3288
F09:     4024
F10:    10386
F11:     2573
F12:     2155
F13:     3315
F14:     2871
F15:     4235
F16:     2419
F17:     3479
F18:     2560
F19:     2286
F20:     3052
F21:     4756
F22:     5809
F23:     2668
F24:     2848
G01:     3453
G02:     2158
G03:     3744
G04:     3056
G05:    16418
G06:    61064
G07:     4901
G08:     2799
G09:     3549
G10:     3396
G11:     8453
G12:    29818
G13:     6839
G14:    19384
G15:     4052
G16:     3566
G17:    91883
G18:   231505
G19:    76735
G20:   314428
G21:     3936
G22:     3634
G23:     2996
G24:     2581
H01:     2441
H02:     2023
H03:     3249
H04:     3418
H05:   213264
H06:   742074
H07:     3053
H08:     3957
H09:   128179
H10:   373019
H11:   218327
H12:   754281
H13:   157297
H14:   567983
H15:     2814
H16:     2873
H17:   211004
H18:   432375
H19:   133033
H20:   461848
H21:     3015
H22:     3584
H23:     2813
H24:     2248
I01:     3910
I02:     3424
I03:     6021
I04:     8984
I05:   140363
I06:   520206
I07:     4338
I08:     2882
I09:     3184
I10:     4260
I11:     8621
I12:    24820
I13:     4110
I14:     4096
I15:     3626
I16:     3226
I17:    16338
I18:    39667
I19:   109659
I20:   516966
I21:   155507
I22:   398609
I23:     5739
I24:    16995
J01:   108697
J02:   462067
J03:   198273
J04:   851271
J05:   270014
J06:   818080
J07:     2806
J08:     2174
J09:   119603
J10:   406565
J11:   217985
J12:   707256
J13:     2807
J14:     2479
J15:   140187
J16:   450324
J17:   278052
J18:   674023
J19:   221129
J20:   640313
J21:   295809
J22:   564046
J23:   187704
J24:   355357
K01:     3959
K02:     2331
K03:     3592
K04:     3689
K05:    12188
K06:    37096
K07:     4128
K08:     6499
K09:    72466
K10:   216788
K11:     3255
K12:     4153
K13:     3773
K14:     3009
K15:     4782
K16:     4015
K17:     5203
K18:     4354
K19:    10054
K20:    25216
K21:   101712
K22:   274539
K23:    21167
K24:    39593
L01:     2301
L02:     2224
L03:     2523
L04:     4156
L05:   182274
L06:   609459
L07:    87751
L08:   254771
L09:   175146
L10:   465019
L11:     3190
L12:     1960
L13:     3254
L14:     3013
L15:    98531
L16:   263507
L17:   146468
L18:   353689
L19:   243111
L20:   479729
L21:   140208
L22:   326185
L23:   145807
L24:   280854
M01:    13116
M02:    48178
M03:    95296
M04:   389068
M05:     2883
M06:     4353
M07:     3392
M08:     8576
M09:     3726
M10:     3863
M11:    46702
M12:   263479
M13:    34214
M14:    93205
M15:     2506
M16:     3115
M17:     4861
M18:     9983
M19:     3166
M20:     4097
M21:    45489
M22:   134526
M23:     3955
M24:     2620
N01:   392772
N02:   656799
N03:   211318
N04:   666600
N05:     3329
N06:     2896
N07:   135560
N08:   484103
N09:    68744
N10:   166116
N11:   142588
N12:   621844
N13:   214088
N14:   370572
N15:     2716
N16:     2300
N17:   154279
N18:   586985
N19:     3067
N20:     2699
N21:   315098
N22:   528217
N23:     2717
N24:     1846
O01:    11362
O02:    58633
O03:     3882
O04:     3545
O05:     3645
O06:     3477
O07:     7431
O08:    13761
O09:     3630
O10:     3350
O11:     3297
O12:     3445
O13:     3251
O14:     2422
O15:     3430
O16:     3438
O17:     3473
O18:     2792
O19:     3128
O20:     3581
O21:     3489
O22:     2208
O23:     6564
O24:     3475
P01:    16899
P02:    41461
P03:    58865
P04:   248975
P05:     3341
P06:     4040
P07:    88622
P08:   352322
P09:     2302
P10:     2172
P11:     2866
P12:     2736
P13:     2800
P14:     5404
P15:     3516
P16:     2604
P17:     3602
P18:     1808
P19:     2498
P20:     2260
P21:     3900
P22:     2284
P23:     2719
P24:     2761

