Testname: FB_Chlorophyll_384
Date: 1/24/2026  Time: 12:35:00 PM (UTC--6)
ID1: B12_transfer2  ID2: plate10_hour90  ID3: 
No. of Channels / Multichromatics: 1
No. of Cycles: 1
Configuration: Fluorescence
Used filter settings and gain values:
  1: 400-100/700-100                                       auto
  2: -
  3: -
  4: -
  5: -
Focal height [mm]: 1.3

Chromatic: 1
Cycle: 1
A01:    58215
A02:   243794
A03:    63520
A04:   404556
A05:    81791
A06:   173768
A07:     3531
A08:     3526
A09:     4773
A10:     7142
A11:   295563
A12:   544006
A13:   456489
A14:   692136
A15:   158896
A16:   306007
A17:   192613
A18:   475819
A19:     2555
A20:     4398
A21:   240472
A22:   335726
A23:   247307
A24:   201280
B01:    67813
B02:   890532
B03:   468492
B04:   787527
B05:   451937
B06:   876589
B07:   397270
B08:   585263
B09:   465648
B10:   700803
B11:   345309
B12:   440809
B13:   407263
B14:   785381
B15:   473427
B16:   854894
B17:   424050
B18:   521846
B19:   494766
B20:   671932
B21:   661953
B22:   791505
B23:   441712
B24:   510418
C01:    17835
C02:   134024
C03:   101362
C04:   313171
C05:     5594
C06:    15366
C07:   379075
C08:   436503
C09:    48818
C10:   181011
C11:   111583
C12:   232133
C13:   419580
C14:   502859
C15:   435533
C16:   706353
C17:   381836
C18:   668897
C19:   219981
C20:   303615
C21:   170753
C22:   275331
C23:   308044
C24:   663197
D01:   282659
D02:   794444
D03:   374577
D04:   731821
D05:   462750
D06:   794731
D07:   382520
D08:   842222
D09:   380360
D10:   824204
D11:   569309
D12:   675636
D13:   490282
D14:   743058
D15:   444077
D16:   863178
D17:   428725
D18:   794608
D19:   375042
D20:   787062
D21:   461069
D22:   750289
D23:   439278
D24:   804205
E01:    31024
E02:   138417
E03:    99893
E04:   216782
E05:    13786
E06:    36239
E07:   268715
E08:   613970
E09:   326362
E10:   721432
E11:   106658
E12:   364379
E13:    93325
E14:   234649
E15:     5384
E16:     7908
E17:   312487
E18:   668255
E19:   170121
E20:   357407
E21:   141929
E22:   365295
E23:     4698
E24:    18969
F01:   257396
F02:   642308
F03:   500904
F04:   821757
F05:   390380
F06:   489585
F07:   394276
F08:   851613
F09:   454712
F10:   933703
F11:   428944
F12:   780378
F13:   362985
F14:   790166
F15:   527752
F16:   937667
F17:   431199
F18:   618960
F19:   398514
F20:   929246
F21:   481000
F22:   768908
F23:   389095
F24:   711698
G01:    97468
G02:   556446
G03:   387427
G04:   461588
G05:   147226
G06:   316779
G07:   337449
G08:   898953
G09:   320963
G10:   931844
G11:   260390
G12:   713052
G13:   293485
G14:   470460
G15:   445348
G16:   888878
G17:    12680
G18:    87388
G19:   309179
G20:   521368
G21:     4549
G22:    11501
G23:   227964
G24:   488655
H01:   409846
H02:   788388
H03:   343929
H04:   909889
H05:   429053
H06:   635364
H07:   399799
H08:   761007
H09:   344967
H10:   724589
H11:   411473
H12:   838749
H13:   495367
H14:   855427
H15:   483310
H16:   861797
H17:   449927
H18:   783864
H19:   432361
H20:   628378
H21:   359267
H22:   798887
H23:   351228
H24:   605618
I01:   279925
I02:   735334
I03:   347989
I04:   766079
I05:   180878
I06:   473276
I07:     6656
I08:    29413
I09:     5737
I10:    15909
I11:   439511
I12:   783918
I13:   411541
I14:   540042
I15:   499140
I16:   769428
I17:   405322
I18:   799598
I19:   194311
I20:   313184
I21:   383572
I22:   812243
I23:     5563
I24:    13526
J01:   362793
J02:   761417
J03:   396996
J04:   714802
J05:   456694
J06:   767487
J07:   471718
J08:   880034
J09:   507042
J10:   893581
J11:   536392
J12:   796194
J13:   578797
J14:   456421
J15:   611578
J16:   734815
J17:   458963
J18:   831258
J19:   424993
J20:   812749
J21:   432990
J22:   780842
J23:   350367
J24:   790056
K01:   232133
K02:   462217
K03:    11667
K04:    68186
K05:    56483
K06:   181046
K07:   394208
K08:   917736
K09:   360100
K10:   922794
K11:   640080
K12:   659383
K13:   419580
K14:   903724
K15:   298461
K16:   559043
K17:    99427
K18:   235040
K19:   366621
K20:   588817
K21:   310792
K22:   647066
K23:   347606
K24:   646997
L01:   256877
L02:   729101
L03:   314784
L04:   694324
L05:   402943
L06:   795729
L07:   385390
L08:   607490
L09:   362424
L10:   803385
L11:   503638
L12:   804013
L13:   447754
L14:   691248
L15:   493877
L16:   645507
L17:   347661
L18:   495066
L19:   464322
L20:   753324
L21:   433127
L22:   693230
L23:   389614
L24:   766612
M01:     3062
M02:     7830
M03:    87277
M04:   212944
M05:   334031
M06:   679984
M07:     3313
M08:    14572
M09:    16637
M10:    69174
M11:    90046
M12:   240964
M13:    60516
M14:   201981
M15:     3678
M16:    21182
M17:   108464
M18:   190931
M19:   334961
M20:   871613
M21:   391310
M22:   841689
M23:   320047
M24:   670332
N01:   218467
N02:   868154
N03:   369820
N04:   600108
N05:   437966
N06:   795934
N07:   530855
N08:   701350
N09:   381904
N10:   699655
N11:   274169
N12:   653573
N13:   353744
N14:   521409
N15:   383012
N16:   747063
N17:   344612
N18:   853882
N19:   406073
N20:   784656
N21:   397940
N22:   713448
N23:   409436
N24:   703360
O01:   197641
O02:   780747
O03:    93774
O04:   298666
O05:   277970
O06:   779831
O07:   108534
O08:   239133
O09:   311612
O10:   580519
O11:   384857
O12:   394413
O13:   326513
O14:   650702
O15:   380032
O16:   865981
O17:    22958
O18:   123922
O19:    95866
O20:   183233
O21:     5822
O22:     9836
O23:   523172
