Testname: FB_Chlorophyll_384
Date: 1/24/2026  Time: 12:26:55 PM (UTC--6)
ID1: B12_transfer2  ID2: plate7_hour90  ID3: 
No. of Channels / Multichromatics: 1
No. of Cycles: 1
Configuration: Fluorescence
Used filter settings and gain values:
  1: 400-100/700-100                                       auto
  2: -
  3: -
  4: -
  5: -
Focal height [mm]: 1.3

Chromatic: 1
Cycle: 1
A01:     4824
A02:    11090
A03:     2641
A04:     2563
A05:     5192
A06:    16468
A07:     2530
A08:     3281
A09:     3720
A10:     4309
A11:     3445
A12:     3540
A13:    82345
A14:   248469
A15:     2861
A16:     4572
A17:   184516
A18:   579754
A19:     2016
A20:     2585
A21:     3381
A22:     2208
A23:     3042
A24:     7261
B01:    54050
B02:   282139
B03:   461328
B04:   609336
B05:   216071
B06:   525674
B07:    51956
B08:   247772
B09:     2963
B10:     3971
B11:     2338
B12:     2190
B13:   320197
B14:   734432
B15:   157676
B16:   491745
B17:   228402
B18:   671604
B19:     2646
B20:     3020
B21:     3247
B22:     2537
B23:     7630
B24:    10991
C01:     2849
C02:     2971
C03:   379088
C04:   614900
C05:     8706
C06:    15363
C07:     3139
C08:     2127
C09:    19721
C10:    57291
C11:     2726
C12:     2215
C13:     3083
C14:     3576
C15:     2317
C16:     4649
C17:    13583
C18:    35818
C19:   180776
C20:   632849
C21:     8939
C22:    18973
C23:     4290
C24:     3696
D01:     5233
D02:     5015
D03:   293349
D04:   834498
D05:   266254
D06:   621297
D07:     2535
D08:     1887
D09:   282768
D10:   791109
D11:     2531
D12:     2230
D13:     4046
D14:     2344
D15:     1860
D16:     2571
D17:   204679
D18:   828852
D19:   335549
D20:   825052
D21:   232708
D22:   762921
D23:     3794
D24:     2954
E01:     6117
E02:    17527
E03:     2299
E04:     2823
E05:     3837
E06:     2148
E07:     3542
E08:     2291
E09:     4083
E10:     3004
E11:     4362
E12:     3745
E13:     2740
E14:     4458
E15:     3807
E16:     2011
E17:     3685
E18:     4017
E19:     3731
E20:     4464
E21:     4197
E22:     2868
E23:     2844
E24:     9513
F01:   116842
F02:   433031
F03:     4970
F04:    10934
F05:     4041
F06:     1865
F07:     3000
F08:     2490
F09:     6973
F10:    10467
F11:     2378
F12:     2720
F13:     3311
F14:     2644
F15:     3737
F16:     2959
F17:     3026
F18:     2810
F19:     2339
F20:     3241
F21:     3314
F22:     5803
F23:     2846
F24:     2291
G01:     3405
G02:     2127
G03:     3768
G04:     2800
G05:    18287
G06:    50610
G07:     4162
G08:     2477
G09:     3065
G10:     3418
G11:     7532
G12:    21740
G13:     5457
G14:    15185
G15:     3286
G16:     7353
G17:    91321
G18:   370025
G19:    82522
G20:   400305
G21:     4028
G22:     3648
G23:     3214
G24:     2324
H01:     2161
H02:     1891
H03:     2655
H04:     3190
H05:   229263
H06:   506139
H07:     2939
H08:     4121
H09:   147577
H10:   458772
H11:   251108
H12:   552563
H13:   206173
H14:   669991
H15:     2893
H16:     3418
H17:   317135
H18:   494123
H19:   149054
H20:   731807
H21:     2914
H22:     3289
H23:     2985
H24:     2189
I01:     3567
I02:     3231
I03:     3503
I04:     9975
I05:   161937
I06:   319828
I07:     3269
I08:     3191
I09:     3524
I10:     3241
I11:     8938
I12:    27039
I13:     3832
I14:     4043
I15:     4011
I16:     3174
I17:    12234
I18:    41714
I19:   141273
I20:   355945
I21:   185966
I22:   507780
I23:     5948
I24:    18550
J01:   123046
J02:   346594
J03:   270437
J04:   621981
J05:   270273
J06:   830397
J07:     2483
J08:     1820
J09:   120296
J10:   360511
J11:   261647
J12:   698042
J13:     3098
J14:     2829
J15:   201095
J16:   447754
J17:   304750
J18:   748745
J19:   326923
J20:   565824
J21:   325419
J22:   662513
J23:   194135
J24:   515353
K01:     3705
K02:     2574
K03:     3790
K04:     4191
K05:    11303
K06:    56708
K07:     4282
K08:     7210
K09:    85061
K10:   354673
K11:     3343
K12:     3645
K13:     3443
K14:     2927
K15:     5716
K16:     3426
K17:     3881
K18:     2078
K19:    10816
K20:    25389
K21:   107844
K22:   344667
K23:    20148
K24:    42110
L01:     2867
L02:     2361
L03:     3782
L04:     2868
L05:   234745
L06:   644400
L07:    88028
L08:   298789
L09:   179856
L10:   695157
L11:     2697
L12:     1907
L13:     2800
L14:     2944
L15:   101662
L16:   317805
L17:   173522
L18:   526139
L19:   296028
L20:   580888
L21:   322876
L22:   475655
L23:   160105
L24:   392608
M01:    26528
M02:    44357
M03:   117078
M04:   346485
M05:     2917
M06:     4954
M07:     2997
M08:     7080
M09:     3219
M10:     3782
M11:    52067
M12:   174796
M13:    38474
M14:   102808
M15:     2555
M16:     3428
M17:     3545
M18:     8801
M19:     2824
M20:     4936
M21:    50592
M22:   119758
M23:     3543
M24:     2762
N01:   168884
N02:   682403
N03:   278735
N04:   786187
N05:     3144
N06:     2592
N07:   175812
N08:   370914
N09:    74540
N10:   183705
N11:   157551
N12:   647995
N13:   233145
N14:   525387
N15:     2617
N16:     2178
N17:   185925
N18:   449121
N19:     2911
N20:     2622
N21:   277888
N22:   576801
N23:     2272
N24:     1705
O01:    18011
O02:    52402
O03:     3325
O04:     2991
O05:     4344
O06:     2542
O07:     7975
O08:    11848
O09:     3355
O10:     3105
O11:     3320
O12:     3160
O13:     2941
O14:     2732
O15:     4359
O16:     3647
O17:     3367
O18:     3325
O19:     3554
O20:     2774
O21:     2955
O22:     1812
O23:     5578
O24:     3242
P01:     9969
P02:    53635
P03:   111180
P04:   503255
P05:     2886
P06:     3845
P07:   132348
P08:   223303
P09:     2380
P10:     2704
P11:     2658
P12:     2818
P13:     2805
P14:     5270
P15:     3625
P16:     2354
P17:     3151
P18:     1977
P19:     2391
P20:     2237
P21:     3582
P22:     2253
P23:     2822
P24:     2844

