Testname: FB_Chlorophyll_384
Date: 1/27/2026  Time: 3:03:25 PM (UTC--6)
ID1: B12_transfer3  ID2: plate7_hour92  ID3: 
No. of Channels / Multichromatics: 1
No. of Cycles: 1
Configuration: Fluorescence
Used filter settings and gain values:
  1: 400-100/700-100                                       auto
  2: -
  3: -
  4: -
  5: -
Focal height [mm]: 1.3

Chromatic: 1
Cycle: 1
A01:     3573
A02:     8655
A03:     2352
A04:     2191
A05:     1945
A06:     8075
A07:     2247
A08:     3958
A09:     3192
A10:     2030
A11:     1527
A12:     2113
A13:    41134
A14:   201047
A15:     2446
A16:     2788
A17:   180425
A18:   576678
A19:     3726
A20:     3744
A21:     1887
A22:     3372
A23:     2074
A24:     4119
B01:    26834
B02:   165631
B03:   289986
B04:   440153
B05:   118993
B06:   293882
B07:   125939
B08:   265708
B09:     3254
B10:     2085
B11:     3084
B12:     3484
B13:   186235
B14:   524088
B15:   170652
B16:   340661
B17:   158551
B18:   405677
B19:     4292
B20:     2043
B21:     1583
B22:     3307
B23:     4775
B24:     4899
C01:     1911
C02:     3153
C03:   389601
C04:   716756
C05:     3005
C06:     7874
C07:     3553
C08:     1661
C09:     4460
C10:    18838
C11:     2231
C12:     4157
C13:     3499
C14:     3267
C15:     2186
C16:     1562
C17:    14768
C18:    49072
C19:   119854
C20:   399867
C21:     2946
C22:     7941
C23:     3567
C24:     3952
D01:     3301
D02:     7148
D03:   238476
D04:   734528
D05:   239570
D06:   575830
D07:     1815
D08:     1705
D09:   222482
D10:   557936
D11:     3287
D12:     3301
D13:     3381
D14:     2718
D15:     1897
D16:     2115
D17:   215509
D18:   469722
D19:   145873
D20:   294415
D21:   207749
D22:   422997
D23:     2474
D24:     4382
E01:     5138
E02:    16935
E03:     2563
E04:     4127
E05:     2649
E06:     3720
E07:     3651
E08:     4850
E09:     2475
E10:     4638
E11:     3865
E12:     1854
E13:     2405
E14:     3076
E15:     2644
E16:     2882
E17:     3457
E18:     2142
E19:     1951
E20:     2992
E21:     2045
E22:     4770
E23:     2227
E24:     6451
F01:   120446
F02:   304695
F03:     2553
F04:     6280
F05:     2156
F06:     2475
F07:     2591
F08:     1749
F09:     3228
F10:     8816
F11:     1996
F12:     2418
F13:     3842
F14:     2289
F15:     1904
F16:     1869
F17:     2460
F18:     1407
F19:     2412
F20:     2308
F21:     3120
F22:     3544
F23:     1084
F24:     1508
G01:     2336
G02:     4549
G03:     2800
G04:     3082
G05:    79029
G06:   306363
G07:     1901
G08:     3327
G09:     2315
G10:     3891
G11:     3364
G12:    13163
G13:     1829
G14:     5530
G15:     1899
G16:     3555
G17:    48357
G18:   144335
G19:    59538
G20:   184815
G21:     3055
G22:     3177
G23:     3049
G24:     2164
H01:     1570
H02:     1475
H03:     2412
H04:     2723
H05:   350791
H06:   713257
H07:     2232
H08:     4008
H09:   126024
H10:   234211
H11:   229071
H12:   557567
H13:    85230
H14:   163885
H15:     1652
H16:     3039
H17:   377229
H18:   416066
H19:    77908
H20:   223494
H21:     2176
H22:     3042
H23:     3274
H24:     2250
I01:     2267
I02:     3132
I03:     3301
I04:     6838
I05:   115600
I06:   240472
I07:     3841
I08:     3099
I09:     2201
I10:     2932
I11:     9778
I12:    24331
I13:     2617
I14:     4635
I15:     2712
I16:     2138
I17:    11561
I18:    48988
I19:   146131
I20:   363955
I21:   165168
I22:   354263
I23:     3470
I24:    14715
J01:    84809
J02:   254621
J03:   276821
J04:   606752
J05:   161907
J06:   416709
J07:     2027
J08:     1272
J09:    85553
J10:   190433
J11:   197773
J12:   553438
J13:     2118
J14:     1730
J15:   116951
J16:   269221
J17:   228798
J18:   363655
J19:   165608
J20:   318023
J21:   161074
J22:   724863
J23:   149175
J24:   343696
K01:     2462
K02:     2434
K03:     4169
K04:     1839
K05:     8184
K06:    16371
K07:     2253
K08:     2427
K09:    75262
K10:   172775
K11:     2313
K12:     3605
K13:     2223
K14:     2737
K15:     1948
K16:     3913
K17:     2812
K18:     2993
K19:     4425
K20:    11272
K21:    47058
K22:   150568
K23:    13270
K24:    31776
L01:     2806
L02:     2137
L03:     2318
L04:     2157
L05:   213884
L06:   373552
L07:    34819
L08:   131369
L09:    79432
L10:   242249
L11:     2960
L12:     1966
L13:     2387
L14:     2412
L15:    34849
L16:   117545
L17:   130653
L18:   237533
L19:   196689
L20:   452620
L21:   311284
