Testname: FB_Chlorophyll_384
Date: 1/27/2026  Time: 3:10:19 PM (UTC--6)
ID1: B12_transfer3  ID2: plate10_hour92  ID3: 
No. of Channels / Multichromatics: 1
No. of Cycles: 1
Configuration: Fluorescence
Used filter settings and gain values:
  1: 400-100/700-100                                       auto
  2: -
  3: -
  4: -
  5: -
Focal height [mm]: 1.3

Chromatic: 1
Cycle: 1
A01:    51726
A02:   629650
A03:   210102
A04:   680011
A05:   113683
A06:   236781
A07:     4719
A08:     2506
A09:     2871
A10:     9030
A11:   291435
A12:   450584
A13:   260007
A14:   490487
A15:    92049
A16:   335535
A17:   223713
A18:   511430
A19:     2199
A20:     3749
A21:   327306
A22:   522243
A23:   325105
A24:   124163
B01:   124397
B02:   643634
B03:   298270
B04:   818313
B05:   301565
B06:   672752
B07:   356423
B08:   636594
B09:   382328
B10:   547738
B11:   373962
B12:   788744
B13:   392745
B14:   757084
B15:   326882
B16:   681337
B17:   324913
B18:   741732
B19:   281223
B20:   735430
B21:   304873
B22:   607914
B23:   372048
B24:   167116
C01:    25362
C02:    98555
C03:    84731
C04:   201779
C05:     6850
C06:    25173
C07:   358925
C08:   567300
C09:    29724
C10:   110220
C11:   298967
C12:   430734
C13:   301674
C14:   390927
C15:   390421
C16:   527697
C17:   334564
C18:   875700
C19:   195818
C20:   298872
C21:    43522
C22:   120475
C23:   301647
C24:   457432
D01:   325980
D02:   606971
D03:   372663
D04:   819830
D05:   313690
D06:   614394
D07:   391009
D08:   752859
D09:   312624
D10:   766379
D11:   667708
D12:   774431
D13:   385705
D14:   597880
D15:   348303
D16:   545113
D17:   404392
D18:   579207
D19:   335603
D20:   643812
D21:   315057
D22:   633477
D23:   325282
D24:   501027
E01:    34193
E02:   124554
E03:    73008
E04:   197603
E05:    13427
E06:    30413
E07:   197806
E08:   373552
E09:   303779
E10:   789045
E11:   249071
E12:   454111
E13:    71012
E14:   118601
E15:     5743
E16:    12811
E17:   228607
E18:   658590
E19:   152174
E20:   377161
E21:    96678
E22:   259009
E23:     5105
E24:    12684
F01:   280212
F02:   555024
F03:   368754
F04:   886062
F05:   498320
F06:   716210
F07:   365992
F08:   732505
F09:   419634
F10:   616513
F11:   365856
F12:   779708
F13:   358979
F14:   807445
F15:   318857
F16:   645535
F17:   347496
F18:   709484
F19:   361768
F20:   384597
F21:   339007
F22:   732833
F23:   348727
F24:   478074
G01:   161675
G02:   431104
G03:   379157
G04:   609814
G05:   162211
G06:   352035
G07:   460166
G08:   441370
G09:   243521
G10:   667093
G11:   238476
G12:   494424
G13:   225011
G14:   402191
G15:   278954
G16:   794731
G17:     6481
G18:    21598
G19:   253404
G20:   558537
G21:     2681
G22:    12177
G23:    12853
G24:    27331
H01:   347551
H02:   760146
H03:   340115
H04:   617702
H05:   329616
H06:   457063
H07:   321878
H08:   691357
H09:   360757
H10:   683524
H11:   436763
H12:   822044
H13:   437173
H14:   646915
H15:   499195
H16:   578373
H17:   352349
H18:   439825
H19:   333772
H20:   499523
H21:   267239
H22:   519222
H23:   322412
H24:   440468
I01:   472155
I02:   633245
I03:   319377
I04:   541217
I05:   166388
I06:   278079
I07:     4077
I08:    19572
I09:     4461
I10:     9378
I11:   579548
I12:   788088
I13:   298584
I14:   489311
I15:   412690
I16:   855783
I17:   307579
I18:   643922
I19:   149403
I20:   322029
I21:   294579
I22:   731848
I23:     5729
I24:    12630
J01:   364748
J02:   558524
J03:   315358
J04:   589610
J05:   343368
J06:   560574
J07:   423353
J08:   644195
J09:   330204
J10:   546562
J11:   406237
J12:   755197
J13:   394782
J14:   642472
J15:   363846
J16:   830356
J17:   288605
J18:   590307
J19:   274812
J20:   517759
J21:   327907
J22:   514765
J23:   289835
J24:   599234
K01:   235086
K02:   688104
K03:     9474
K04:    32796
K05:   181641
K06:   352062
K07:   367564
K08:   490883
K09:   309726
K10:   607682
K11:   323314
K12:   794226
K13:   296452
K14:   479236
K15:   224642
K16:   538866
K17:    47147
K18:   140848
K19:   283793
K20:   559057
K21:   236030
K22:   625193
K23:   305023
K24:   296657
L01:   301619
L02:   468888
L03:   342411
L04:   578209
L05:   354824
L06:   621666
L07:   413988
L08:   453782
L09:   567655
L10:   628406
L11:   416654
L12:   695704
L13:   326923
L14:   742552
L15:   456270
L16:   530992
L17:   309069
L18:   565892
L19:   417980
L20:   589678
L21:   395985
L22:   694119
L23:   295058
L24:   277792
M01:     2805
M02:     8490
M03:    51209
M04:   118949
M05:   233391
M06:   776236
M07:     4348
M08:    11704
M09:    29346
M10:    85183
M11:    40743
M12:   137317
M13:    28648
M14:    77466
M15:    51272
M16:   155043
M17:    83594
M18:   122385
M19:   283410
M20:   373402
M21:   303765
M22:   728062
M23:   363040
M24:   263452
N01:   352117
N02:   607408
N03:   355056
N04:   354004
N05:   255906
N06:   764260
N07:   295358
N08:   676798
N09:   314346
N10:   506085
N11:   243904
N12:   566739
N13:   271107
N14:   488259
N15:   352459
N16:   793173
N17:   282932
N18:   513986
N19:   422614
N20:   612207
N21:   287771
N22:   849699
N23:   277232
N24:   304681
O01:   124335
O02:   620381
O03:    50136
O04:   227349
O05:   242810
O06:   560820
O07:    65444
O08:   183308
O09:   241019
O10:   393237
O11:    18895
O12:    70642
O13:   406634
O14:   610170
O15:   270670
O16:   449353
O17:    19327
O18:    72893
O19:    96753
O20:   199986
O21:     5178
O22:    12181
O23:   306130
O24:   236221
P01:    59714
P02:   421726
P03:   367578
P04:   389915
P05:   259337
P06:   546685
P07:   358255
P08:   791300
P09:   415957
P10:   473673
P11:   246802
P12:   580574
P13:   317572
P14:   450789
P15:   432580
P16:   505866
P17:   494848
P18:   624961
P19:   296862
P20:   494055
P21:   477446
P22:   430857
P23:   234362
P24:   201607

