Testname: FB_Chlorophyll_384
Date: 1/27/2026  Time: 2:58:54 PM (UTC--6)
ID1: B12_transfer3  ID2: plate5_hour92  ID3: 
No. of Channels / Multichromatics: 1
No. of Cycles: 1
Configuration: Fluorescence
Used filter settings and gain values:
  1: 400-100/700-100                                       auto
  2: -
  3: -
  4: -
  5: -
Focal height [mm]: 1.3

Chromatic: 1
Cycle: 1
A01:     2076
A02:     3358
A03:     4587
A04:     2860
A05:     2714
A06:     3023
A07:     2554
A08:     1939
A09:     2845
A10:     2010
A11:     3362
A12:     4153
A13:     5382
A14:     9818
A15:     1961
A16:     2556
A17:     1502
A18:     3981
A19:     1665
A20:     3051
A21:     4639
A22:     2358
A23:     4211
A24:     1500
B01:     1957
B02:     3796
B03:     2479
B04:     1883
B05:     1652
B06:     1513
B07:     3236
B08:     2210
B09:     3104
B10:     2637
B11:   159759
B12:   189617
B13:     2143
B14:     5044
B15:     1884
B16:     2539
B17:     2369
B18:     1982
B19:     2744
B20:     2134
B21:     1830
B22:      996
B23:     2921
B24:     1149
C01:     2451
C02:     2328
C03:     2427
C04:     1604
C05:     2223
C06:     2883
C07:     3115
C08:     4568
C09:     2938
C10:     2400
C11:     3163
C12:     2051
C13:     2467
C14:     5398
C15:     3797
C16:     5230
C17:     2785
C18:     4670
C19:     3191
C20:     1849
C21:     2710
C22:     2600
C23:     2026
C24:     4649
D01:     2491
D02:     2146
D03:     2328
D04:     1881
D05:     1470
D06:     2235
D07:     2476
D08:     2900
D09:     1625
D10:     1368
D11:     1232
D12:     1579
D13:     2235
D14:     2878
D15:     3218
D16:     2359
D17:     2224
D18:     2686
D19:     2310
D20:     1738
D21:     1720
D22:     1638
D23:     1812
D24:     1516
E01:     2706
E02:     4805
E03:     1981
E04:     2004
E05:     3415
E06:     2999
E07:     3425
E08:     1487
E09:     4175
E10:     7170
E11:     3173
E12:     2116
E13:     1449
E14:     3251
E15:     1989
E16:     2199
E17:     2149
E18:     5330
E19:     4553
E20:     2935
E21:     2741
E22:     2517
E23:     1916
E24:     2095
F01:     2493
F02:     2245
F03:     2432
F04:     1297
F05:    16044
F06:    33330
F07:     1897
F08:     1159
F09:     1406
F10:     4290
F11:     1628
F12:     1838
F13:     2870
F14:     2261
F15:     2704
F16:     3583
F17:     1492
F18:     1567
F19:     2279
F20:     2605
F21:     1519
F22:     2962
F23:     2971
F24:     2128
G01:     3845
G02:     1966
G03:     2667
G04:     4199
G05:     3195
G06:     1577
G07:     1710
G08:     4421
G09:     1881
G10:     2120
G11:     2799
G12:     4821
G13:     2832
G14:     1876
G15:     2194
G16:     3206
G17:     1687
G18:     2591
G19:     3888
G20:    13433
G21:     1883
G22:     3777
G23:     3067
G24:     3257
H01:     2779
H02:     2558
H03:     2516
H04:     1181
H05:     2998
H06:     1752
H07:     1393
H08:     2337
H09:     1974
H10:     2622
H11:     1577
H12:     2369
H13:     2625
H14:     3147
H15:     3359
H16:     2141
H17:     2370
H18:     1974
H19:     2819
H20:     2943
H21:     1963
H22:     2557
H23:     2216
H24:     2325
I01:     2908
I02:     6674
I03:     3428
I04:     5262
I05:     2839
I06:     3301
I07:     2867
I08:     2888
I09:     1278
I10:     2019
I11:     4714
I12:     3984
I13:     2545
I14:     3093
I15:     3326
I16:     2659
I17:     1885
I18:     2161
I19:     3179
I20:     2369
I21:     2348
I22:     1392
I23:     2726
I24:     2542
J01:     1528
J02:     1258
J03:     2921
J04:     2068
J05:     4471
J06:     5089
J07:     1912
J08:     5525
J09:     3756
J10:     1885
J11:     1846
J12:     2418
J13:     3469
J14:     2559
J15:     1445
J16:     1204
J17:     2004
J18:     1197
J19:     2038
J20:     1687
J21:     2079
J22:     1927
J23:     3326
J24:     2270
K01:     3018
K02:     9708
K03:     3150
K04:     1666
K05:     2324
K06:     2356
K07:     4033
K08:     9118
K09:     2132
K10:     5148
K11:     3423
K12:     9134
K13:     3022
K14:     6217
K15:     3610
K16:     2638
K17:     2171
K18:     2474
K19:     2153
K20:     2854
K21:     2445
K22:     2386
K23:     3771
K24:     3640
L01:     2625
L02:     1667
L03:     2527
L04:     1837
L05:     3848
L06:     2772
L07:    11285
L08:    43336
L09:     2401
L10:     2747
L11:     1798
L12:     2527
L13:     2681
L14:     2022
L15:     2311
L16:     1971
L17:     3572
L18:     1593
L19:     2730
L20:     1242
L21:     2601
L22:     1678
L23:     1779
L24:     2287
M01:     2206
