Testname: FB_Chlorophyll_384
G17:     8340
G18:    26890
G19:   293130
G20:   809304
G21:    72166
G22:   201911
G23:    13614
G24:    35557
H01:   537704
H02:   769072
H03:   366758
H04:   808784
H05:   335808
H06:   448301
H07:   332610
H08:   487876
H09:   383969
H10:   797739
H11:   295632
H12:   647681
H13:   405964
H14:   633245
H15:   316930
H16:   569856
H17:   326677
H18:   789960
H19:   315782
H20:   820295
H21:   274880
H22:   481342
H23:   289603
H24:   377216
I01:   318816
I02:   461301
I03:   230233
I04:   523036
I05:     3296
I06:     3954
I07:   319308
I08:   788949
I09:     6997
I10:    11319
I11:     4908
I12:    15123
I13:     7395
I14:    17244
I15:    19989
I16:    30816
I17:    12422
I18:    31790
I19:   232844
I20:   873855
I21:    10447
I22:    35379
I23:   269563
I24:   317600
J01:   673941
J02:   769865
J03:   459114
J04:   582324
J05:   326923
J06:   609582
J07:   300963
J08:   657988
J09:   284613
J10:   577594
J11:   354427
J12:   687051
J13:   376313
J14:   710536
J15:   287211
J16:   843302
J17:   263889
J18:   759831
J19:   280923
J20:   819078
J21:   316533
J22:   603089
J23:   268442
J24:   437091
K01:   475395
K02:   800938
K03:   337408
K04:   526645
K05:    66208
K06:   175738
K07:   374755
K08:   739627
K09:     4406
K10:     9512
K11:   156740
K12:   441288
K13:   308044
K14:   654653
K15:   270957
K16:   436517
K17:     8509
K18:    24500
K19:    16779
K20:    36787
K21:     6983
K22:    20290
K23:   287088
K24:   575338
L01:   602733
L02:   645042
L03:   349424
L04:   815237
L05:   369068
L06:   838996
L07:   369683
L08:   916984
L09:   328276
L10:   850451
L11:   366812
L12:   772039
L13:   381986
L14:   774363
L15:   380114
L16:   699204
L17:   310573
L18:   796604
L19:   264915
L20:   814458
L21:   305707
L22:   660326
L23:   285106
L24:   556377
M01:   205494
M02:   425799
M03:   355124
M04:   778942
M05:   284381
M06:   820992
M07:   331393
M08:   883000
M09:   318037
M10:   680052
M11:   229331
M12:   634981
M13:    13029
M14:    33228
M15:    32526
M16:    82632
M17:     4496
M18:     5035
M19:   232817
M20:   526057
M21:   272748
M22:   386197
M23:   314497
M24:   579808
N01:   482791
N02:   662732
N03:   367154
N04:   635624
N05:   333006
N06:   786844
N07:   328809
N08:   838011
N09:   372089
N10:   857519
N11:   236358
N12:   663415
N13:   369834
N14:   579357
N15:   321072
N16:   602774
N17:   313389
N18:   836152
N19:   327415
N20:   503597
N21:   326718
N22:   535681
N23:   317449
N24:   711234
O01:    10768
O02:    30378
O03:   332391
O04:   809741
O05:   587217
O06:   832119
O07:   451650
O08:   699012
O09:    19175
O10:    52798
O11:   359075
O12:   617893
O13:    40721
O14:    93831
O15:    38746
O16:    92266
O17:   383941
O18:   497103
O19:    32954
O20:    60961
O21:   325528
O22:   679587
O23:    13305
O24:    14380
P01:   298557
P02:   325009
P03:   316643
P04:   392622
P05:   456421
P06:   456557
P07:   371310
P08:   475395
P09:   548818
P10:   285953
P11:   357585
P12:   263069
P13:   438868
P14:   258900
P15:   440454
P16:   280717
P17:   419060
P18:   411432
P19:   330518
P20:   418349
P21:   408370
P22:   605946
P23:   447959
P24:   273267

