Testname: FB_Chlorophyll_384
Date: 1/23/2026  Time: 6:26:57 PM (UTC--6)
ID1: B12_transfer2  ID2: plate1_hour72  ID3: 
No. of Channels / Multichromatics: 1
No. of Cycles: 1
Configuration: Fluorescence
Used filter settings and gain values:
  1: 400-100/700-100                                       auto
  2: -
  3: -
  4: -
  5: -
Focal height [mm]: 1.3

Chromatic: 1
Cycle: 1
A01:     6549
A02:     3499
A03:     1899
A04:     4919
A05:     3187
A06:     5423
A07:     2843
A08:     4110
A09:     2596
A10:     2765
A11:     2949
A12:     4992
A13:    19692
A14:   132276
A15:     2205
A16:     2217
A17:    63434
A18:   321988
A19:    19039
A20:    83940
A21:     2298
A22:     3494
A23:     4654
A24:     4515
B01:   145431
B02:   657359
B03:   422710
B04:   644851
B05:   259870
B06:   760980
B07:    14709
B08:    62982
B09:     3491
B10:     3669
B11:     3415
B12:     6658
B13:   332760
B14:   742976
B15:   250684
B16:   582638
B17:   193003
B18:   461069
B19:     2661
B20:     4110
B21:     3235
B22:     2149
B23:     3307
B24:     6117
C01:     4252
C02:     3019
C03:    49825
C04:   212180
C05:     5372
C06:     4750
C07:     2822
C08:     3408
C09:    27988
C10:   144039
C11:     3136
C12:     2692
C13:     2506
C14:     3476
C15:     2875
C16:     1664
C17:     4954
C18:     5548
C19:    51716
C20:   171712
C21:     8845
C22:    23363
C23:     2587
C24:     2540
D01:     3710
D02:     7067
D03:   125984
D04:   447262
D05:   403421
D06:   814334
D07:     2486
D08:     2361
D09:   313321
D10:   763878
D11:     2836
D12:     1900
D13:     3121
D14:     2693
D15:     1939
D16:     1782
D17:   328057
D18:   627463
D19:   131961
D20:   325515
D21:   323560
D22:   691385
D23:     3535
D24:     4260
E01:     4850
E02:     9526
E03:     3350
E04:     3653
E05:     2560
E06:     3236
E07:     3496
E08:     2792
E09:     2693
E10:     3135
E11:     4365
E12:     3610
E13:     2925
E14:     3357
E15:     2811
E16:     2439
E17:     3790
E18:     2558
E19:     3239
E20:     2168
E21:     3464
E22:     2929
E23:     3028
E24:     3969
F01:   176826
F02:   582077
F03:     3449
F04:     9986
F05:     2908
F06:     1800
F07:     2687
F08:     3041
F09:     6175
F10:     9405
F11:     3170
F12:     2799
F13:     2524
F14:     3404
F15:     3335
F16:     3102
F17:     2537
F18:     2195
F19:     2842
F20:     3206
F21:     4902
F22:     8445
F23:     1818
F24:     3754
G01:     4304
G02:     3320
G03:     3774
G04:     3325
G05:     4573
G06:     6216
G07:     4056
G08:     3766
G09:     3226
G10:     5515
G11:     3137
G12:     4854
G13:     4580
G14:     5176
G15:     3551
G16:     3048
G17:     2240
G18:     2412
G19:    14175
G20:    70396
G21:     3213
G22:     3758
G23:     2527
G24:     2078
H01:     2201
H02:     2047
H03:     2281
H04:     3196
H05:     3373
H06:     6415
H07:     2453
H08:     4074
H09:     4868
H10:     3901
H11:   399389
H12:   832270
H13:   206391
H14:   569952
H15:     2497
H16:     3217
H17:    15390
H18:    56377
H19:    71537
H20:   262974
H21:     2488
H22:     4490
H23:     3630
H24:     2923
I01:     2468
I02:     2827
I03:     4930
I04:     5395
I05:    16639
I06:    57723
I07:     3434
I08:     2069
I09:     2571
I10:     3043
I11:     5012
I12:    10550
I13:     3585
I14:     2882
I15:     3986
I16:     3326
I17:     4229
I18:     7812
I19:    31398
I20:    91254
I21:    43951
I22:   100596
I23:     3419
I24:     3822
J01:   112881
J02:   436257
J03:   347428
J04:   779161
J05:    43126
J06:   118317
J07:     2372
J08:     2060
J09:    86668
J10:   276261
J11:   389943
J12:   703524
J13:     2920
J14:     3080
J15:   149502
J16:   554423
J17:   293280
J18:   816809
J19:    92040
J20:   282125
J21:    90257
J22:   346047
J23:   127449
J24:   381549
K01:     2868
K02:     2313
K03:     4268
K04:     2559
K05:     5211
K06:     9525
K07:     4704
K08:     2610
K09:    37620
K10:   225763
K11:     4252
K12:     3883
K13:     4010
K14:     2184
K15:     3130
K16:     2767
K17:     3022
K18:     3116
K19:     3735
K20:     6631
K21:     3635
K22:     5042
K23:    13955
K24:    36895
L01:     3326
L02:     2285
L03:     2782
L04:     1769
L05:   275154
L06:   572932
L07:   112830
L08:   290697
L09:   153752
L10:   560957
L11:     3062
L12:     2584
L13:     3737
L14:     2748
L15:   138951
L16:   427823
L17:    96532
L18:   354906
L19:   384365
L20:   885515
L21:     4697
L22:    11204
L23:   264259
L24:   487343
M01:     8461
M02:    15657
M03:    11286
M04:    46377
M05:     3230
M06:     3077
M07:     3983
M08:     4262
M09:     4367
M10:     4089
M11:    17719
M12:    52894
M13:     5791
M14:     8121
M15:     3139
M16:     3085
M17:     2923
M18:     5056
M19:     3082
M20:     3008
M21:    11671
M22:    27171
M23:     2849
M24:     2308
N01:   197501
N02:   579781
N03:    20741
N04:    69516
N05:     4387
N06:     3904
N07:   173615
N08:   511115
N09:   181698
N10:   605043
N11:    58151
N12:   218619
N13:   222354
N14:   468478
N15:     2991
N16:     2952
N17:    86907
N18:   317190
N19:     2714
N20:     3421
N21:   299159
N22:   769154
N23:     2978
N24:     1922
O01:     3730
O02:     5683
O03:     3912
O04:     3904
O05:     4485
O06:     2809
O07:     4626
O08:     9529
O09:     4345
O10:     2766
O11:     4273
O12:     2297
O13:     3578
O14:     2898
O15:     3149
O16:     2684
O17:     3856
O18:     3170
O19:     2828
O20:     2373
O21:     3799
O22:     3024
O23:     2795
O24:     2854
P01:     7419
P02:    11171
P03:    95183
P04:   346471
P05:     4188
P06:     2828
P07:   183808
P08:   499113
P09:     2345
P10:     2880
P11:     2899
P12:     2485
P13:     4138
P14:     3747
P15:     3614
P16:     3585
P17:     3814
P18:     7470
P19:     3716
P20:     2231
P21:     3081
P22:     2641
P23:     6191
P24:    17412

