Testname: FB_Chlorophyll_384
I06:     2590
I07:     3830
I08:     4251
I09:     2660
I10:     2640
I11:    14778
I12:    31448
I13:     3825
I14:     3095
I15:    21439
I16:    53547
I17:     3742
I18:     5982
I19:     3592
I20:     2277
I21:     3239
I22:     2140
I23:     3919
I24:     3161
J01:     2823
J02:     2522
J03:     2732
J04:     1635
J05:     3396
J06:     1611
J07:     3019
J08:     5397
J09:     2513
J10:     1657
J11:    33065
J12:    62758
J13:    77670
J14:   147066
J15:    22828
J16:    95101
J17:   163498
J18:   299514
J19:     2256
J20:     2103
J21:     3980
J22:     1973
J23:     2218
J24:     2845
K01:     2640
K02:     3399
K03:     2354
K04:     2113
K05:     3380
K06:     2351
K07:     2193
K08:     2481
K09:    37171
K10:    83762
K11:    37886
K12:    78083
K13:     2405
K14:     2781
K15:     2585
K16:     2188
K17:     3023
K18:     3037
K19:     2972
K20:     1821
K21:     3067
K22:     1999
K23:     3754
K24:     3131
L01:     2393
L02:     2268
L03:     1924
L04:     1615
L05:    12158
L06:    26202
L07:     2787
L08:     3466
L09:   170926
L10:   523391
L11:    35173
L12:    93437
L13:     3729
L14:     3993
L15:    22147
L16:    60536
L17:     3241
L18:     2500
L19:     2226
L20:     3053
L21:     3789
L22:     2135
L23:   139154
L24:   290615
M01:     2487
M02:     3492
M03:     3722
M04:     2914
M05:     2987
M06:     2784
M07:     2315
M08:     3367
M09:     3353
M10:     2896
M11:     6522
M12:    14308
M13:     2920
M14:     2115
M15:     4334
M16:     4583
M17:     3114
M18:     2388
M19:     2649
M20:     4184
M21:     3294
M22:     6175
M23:     5223
M24:     3222
N01:     2989
N02:     3376
N03:   160833
N04:   650264
N05:     3250
N06:     2634
N07:     1888
N08:     2342
N09:     3157
N10:     4349
N11:   279733
N12:   778997
N13:     4842
N14:     5559
N15:     3604
N16:     3080
N17:     3230
N18:     2973
N19:     3827
N20:     1801
N21:     3584
N22:     8044
N23:    26091
N24:    55520
O01:     3022
O02:     3255
O03:     3610
O04:     2229
O05:     5021
O06:     2760
O07:     3485
O08:     2331
O09:     3470
O10:     2689
O11:     2821
O12:     4149
O13:     3027
O14:     2098
O15:     3935
O16:     4528
O17:     4206
O18:     2810
O19:     3575
O20:     2017
O21:     3466
O22:     2421
O23:     2423
O24:     2773
P01:    19477
P02:   126545
P03:   205477
P04:   560725
P05:     2550
P06:     1888
P07:     1743
P08:     2051
P09:     2887
P10:     2217
P11:     2743
P12:     2259
P13:     4922
P14:     6411
P15:     3036
P16:     2420
P17:     2329
P18:     2526
P19:     2756
P20:     2255
P21:     2303
P22:     1719
P23:    21778
P24:    18155

