Testname: FB_OD600scan_96well
Date: 12/8/2025  Time: 9:12:45 PM
ID1: P0000000020  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.11 
A02:    0.161
A03:    0.158
A04:    0.154
A05:    0.174
A06:    0.176
A07:    0.183
A08:    0.218
A09:    0.191
A10:    0.209
A11:    0.231
A12:    0.102
B01:    0.145
B02:    0.147
B03:    0.119
B04:    0.117
B05:    0.242
B06:    0.225
B07:    0.135
B08:    0.171
B09:    0.166
B10:    0.14 
B11:    0.148
B12:    0.128
C01:    0.134
C02:    0.167
C03:    0.157
C04:    0.165
C05:    0.171
C06:    0.168
C07:    0.143
C08:    0.147
C09:    0.169
C10:    0.111
C11:    0.175
C12:    0.137
D01:    0.146
D02:    0.151
D03:    0.181
D04:    0.146
D05:    0.135
D06:    0.154
D07:    0.157
D08:    0.143
D09:    0.169
D10:    0.118
D11:    0.151
D12:    0.125
E01:    0.112
E02:    0.144
E03:    0.166
E04:    0.158
E05:    0.17 
E06:    0.168
E07:    0.174
E08:    0.156
E09:    0.128
E10:    0.122
E11:    0.16 
E12:    0.117
F01:    0.089
F02:    0.097
F03:    0.12 
F04:    0.171
F05:    0.154
F06:    0.158
F07:    0.131
F08:    0.146
F09:    0.164
F10:    0.123
F11:    0.154
F12:    0.116
G01:    0.134
G02:    0.137
G03:    0.11 
G04:    0.125
G05:    0.13 
G06:    0.13 
G07:    0.15 
G08:    0.161
G09:    0.146
G10:    0.125
G11:    0.117
G12:    0.144
H01:    0.088
H02:    0.157
H03:    0.182
H04:    0.133
H05:    0.177
H06:    0.134
H07:    0.158
H08:    0.162
H09:    0.14 
H10:    0.162
H11:    0.171
H12:    0.145

