Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 8:16:22 PM
ID1: P0000000022  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.118
A02:    1.042
A03:    0.25 
A04:    0.364
A05:    0.391
A06:    0.434
A07:    0.591
A08:    0.263
A09:    0.263
A10:    0.388
A11:    0.539
A12:    0.151
B01:    0.849
B02:    0.595
B03:    0.486
B04:    0.637
B05:    0.579
B06:    0.26 
B07:    0.155
B08:    0.215
B09:    0.5  
B10:    0.631
B11:    0.903
B12:    0.17 
C01:    0.229
C02:    0.625
C03:    0.496
C04:    0.349
C05:    0.148
C06:    0.4  
C07:    0.625
C08:    0.498
C09:    0.29 
C10:    0.638
C11:    0.795
C12:    0.531
D01:    0.615
D02:    0.258
D03:    0.618
D04:    0.605
D05:    0.309
D06:    0.27 
D07:    0.257
D08:    0.279
D09:    0.382
D10:    0.794
D11:    0.385
D12:    0.171
E01:    0.11 
E02:    0.648
E03:    0.577
E04:    0.213
E05:    0.464
E06:    0.444
E07:    0.628
E08:    0.474
E09:    0.528
E10:    0.455
E11:    0.175
E12:    0.36 
F01:    0.108
F02:    0.414
F03:    0.619
F04:    0.566
F05:    0.453
F06:    0.426
F07:    0.549
F08:    0.403
F09:    0.548
F10:    0.406
F11:    0.344
F12:    0.403
G01:    0.415
G02:    0.658
G03:    0.573
G04:    0.464
G05:    0.157
G06:    0.611
G07:    0.27 
G08:    0.26 
G09:    0.217
G10:    0.401
G11:    0.426
G12:    0.406
H01:    0.606
H02:    0.709
H03:    0.238
H04:    0.409
H05:    0.59 
H06:    0.143
H07:    0.157
H08:    0.311
H09:    0.342
H10:    0.347
H11:    0.502
H12:    0.593

