Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 6:06:06 PM
ID1: P0000000018  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.377
A02:    0.358
A03:    0.392
A04:    0.396
A05:    0.269
A06:    0.397
A07:    0.341
A08:    0.458
A09:    0.244
A10:    0.254
A11:    0.375
A12:    0.379
B01:    0.336
B02:    0.357
B03:    0.314
B04:    0.311
B05:    0.337
B06:    0.344
B07:    0.267
B08:    0.316
B09:    0.2  
B10:    0.229
B11:    0.406
B12:    0.42 
C01:    0.392
C02:    0.371
C03:    0.237
C04:    0.297
C05:    0.291
C06:    0.16 
C07:    0.172
C08:    0.318
C09:    0.199
C10:    0.28 
C11:    0.303
C12:    0.334
D01:    0.307
D02:    0.212
D03:    0.419
D04:    0.291
D05:    0.163
D06:    0.401
D07:    0.328
D08:    0.398
D09:    0.41 
D10:    0.159
D11:    0.264
D12:    0.257
E01:    0.189
E02:    0.187
E03:    0.45 
E04:    0.445
E05:    0.405
E06:    0.395
E07:    0.398
E08:    0.289
E09:    0.263
E10:    0.184
E11:    0.38 
E12:    0.149
F01:    0.109
F02:    0.217
F03:    0.301
F04:    0.321
F05:    0.388
F06:    0.217
F07:    0.246
F08:    0.245
F09:    0.39 
F10:    0.297
F11:    0.323
F12:    0.131
G01:    0.327
G02:    0.133
G03:    0.125
G04:    0.128
G05:    0.242
G06:    0.144
G07:    0.414
G08:    0.29 
G09:    0.416
G10:    0.244
G11:    0.165
G12:    0.147
H01:    0.373
H02:    0.336
H03:    0.457
H04:    0.118
H05:    0.318
H06:    0.147
H07:    0.344
H08:    0.309
H09:    0.25 
H10:    0.364
H11:    0.125
H12:    0.417

