Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 9:21:48 AM
ID1: P0000000024  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.159
A02:    0.204
A03:    0.286
A04:    0.299
A05:    0.474
A06:    0.235
A07:    0.61 
A08:    0.161
A09:    0.242
A10:    0.249
A11:    0.645
A12:    0.21 
B01:    0.278
B02:    0.868
B03:    0.484
B04:    0.31 
B05:    0.56 
B06:    0.52 
B07:    0.233
B08:    0.219
B09:    0.237
B10:    0.784
B11:    1.087
B12:    0.148
C01:    0.261
C02:    0.589
C03:    0.485
C04:    0.359
C05:    0.144
C06:    0.409
C07:    0.831
C08:    0.505
C09:    0.403
C10:    0.852
C11:    0.335
C12:    0.515
D01:    0.227
D02:    0.158
D03:    0.362
D04:    0.301
D05:    0.317
D06:    0.255
D07:    0.258
D08:    0.371
D09:    0.374
D10:    0.275
D11:    0.265
D12:    0.159
E01:    0.14 
E02:    0.703
E03:    0.63 
E04:    0.165
E05:    0.433
E06:    0.341
E07:    0.335
E08:    0.391
E09:    0.562
E10:    0.467
E11:    0.254
E12:    0.332
F01:    0.137
F02:    0.393
F03:    0.628
F04:    0.368
F05:    0.237
F06:    0.34 
F07:    0.471
F08:    0.262
F09:    0.604
F10:    0.257
F11:    0.376
F12:    0.403
G01:    0.336
G02:    0.587
G03:    0.661
G04:    0.456
G05:    0.162
G06:    0.546
G07:    0.212
G08:    0.163
G09:    0.167
G10:    0.384
G11:    0.154
G12:    0.245
H01:    0.331
H02:    0.613
H03:    0.285
H04:    0.44 
H05:    0.263
H06:    0.153
H07:    0.161
H08:    0.264
H09:    0.275
H10:    0.204
H11:    0.498
H12:    0.378

