Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 3:56:52 PM
ID1: P0000000004  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.333
A02:    0.336
A03:    0.337
A04:    0.367
A05:    0.263
A06:    0.397
A07:    0.347
A08:    0.447
A09:    0.25 
A10:    0.273
A11:    0.41 
A12:    0.212
B01:    0.354
B02:    0.368
B03:    0.223
B04:    0.291
B05:    0.356
B06:    0.355
B07:    0.275
B08:    0.322
B09:    0.212
B10:    0.171
B11:    0.409
B12:    0.445
C01:    0.375
C02:    0.376
C03:    0.332
C04:    0.288
C05:    0.296
C06:    0.177
C07:    0.191
C08:    0.331
C09:    0.159
C10:    0.204
C11:    0.345
C12:    0.372
D01:    0.262
D02:    0.186
D03:    0.447
D04:    0.299
D05:    0.155
D06:    0.369
D07:    0.379
D08:    0.34 
D09:    0.415
D10:    0.149
D11:    0.265
D12:    0.299
E01:    0.231
E02:    0.187
E03:    0.425
E04:    0.414
E05:    0.39 
E06:    0.395
E07:    0.395
E08:    0.221
E09:    0.278
E10:    0.136
E11:    0.373
E12:    0.134
F01:    0.145
F02:    0.191
F03:    0.264
F04:    0.34 
F05:    0.358
F06:    0.2  
F07:    0.257
F08:    0.227
F09:    0.418
F10:    0.271
F11:    0.344
F12:    0.124
G01:    0.328
G02:    0.137
G03:    0.145
G04:    0.137
G05:    0.26 
G06:    0.136
G07:    0.367
G08:    0.283
G09:    0.421
G10:    0.252
G11:    0.149
G12:    0.116
H01:    0.32 
H02:    0.315
H03:    0.374
H04:    0.144
H05:    0.302
H06:    0.142
H07:    0.302
H08:    0.332
H09:    0.139
H10:    0.363
H11:    0.132
H12:    0.487

