Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 12:42:41 PM
ID1: P0000000019  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.272
A02:    0.325
A03:    0.37 
A04:    0.243
A05:    0.268
A06:    0.26 
A07:    0.307
A08:    0.395
A09:    0.251
A10:    0.333
A11:    0.45 
A12:    0.304
B01:    0.398
B02:    0.45 
B03:    0.21 
B04:    0.294
B05:    0.498
B06:    0.489
B07:    0.237
B08:    0.314
B09:    0.199
B10:    0.197
B11:    0.481
B12:    0.497
C01:    0.279
C02:    0.377
C03:    0.381
C04:    0.347
C05:    0.333
C06:    0.188
C07:    0.158
C08:    0.322
C09:    0.15 
C10:    0.156
C11:    0.379
C12:    0.261
D01:    0.272
D02:    0.267
D03:    0.455
D04:    0.271
D05:    0.209
D06:    0.463
D07:    0.355
D08:    0.376
D09:    0.449
D10:    0.154
D11:    0.204
D12:    0.301
E01:    0.245
E02:    0.228
E03:    0.461
E04:    0.429
E05:    0.407
E06:    0.405
E07:    0.5  
E08:    0.279
E09:    0.342
E10:    0.143
E11:    0.488
E12:    0.136
F01:    0.143
F02:    0.239
F03:    0.143
F04:    0.372
F05:    0.272
F06:    0.264
F07:    0.329
F08:    0.27 
F09:    0.437
F10:    0.285
F11:    0.381
F12:    0.127
G01:    0.266
G02:    0.145
G03:    0.196
G04:    0.156
G05:    0.239
G06:    0.173
G07:    0.492
G08:    0.297
G09:    0.295
G10:    0.264
G11:    0.154
G12:    0.147
H01:    0.304
H02:    0.324
H03:    0.366
H04:    0.149
H05:    0.333
H06:    0.146
H07:    0.191
H08:    0.275
H09:    0.151
H10:    0.355
H11:    0.135
H12:    0.421

