Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 5:38:44 AM
ID1: P0000000020  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.288
A02:    0.354
A03:    0.341
A04:    0.409
A05:    0.262
A06:    0.396
A07:    0.316
A08:    0.459
A09:    0.237
A10:    0.275
A11:    0.397
A12:    0.375
B01:    0.378
B02:    0.372
B03:    0.293
B04:    0.273
B05:    0.43 
B06:    0.412
B07:    0.24 
B08:    0.371
B09:    0.228
B10:    0.231
B11:    0.419
B12:    0.441
C01:    0.365
C02:    0.423
C03:    0.31 
C04:    0.293
C05:    0.313
C06:    0.169
C07:    0.184
C08:    0.303
C09:    0.16 
C10:    0.247
C11:    0.328
C12:    0.292
D01:    0.284
D02:    0.442
D03:    0.448
D04:    0.296
D05:    0.15 
D06:    0.476
D07:    0.389
D08:    0.369
D09:    0.434
D10:    0.132
D11:    0.193
D12:    0.219
E01:    0.223
E02:    0.232
E03:    0.487
E04:    0.432
E05:    0.402
E06:    0.398
E07:    0.49 
E08:    0.257
E09:    0.308
E10:    0.162
E11:    0.38 
E12:    0.142
F01:    0.087
F02:    0.25 
F03:    0.247
F04:    0.345
F05:    0.404
F06:    0.21 
F07:    0.278
F08:    0.29 
F09:    0.42 
F10:    0.237
F11:    0.38 
F12:    0.132
G01:    0.304
G02:    0.106
G03:    0.141
G04:    0.147
G05:    0.262
G06:    0.201
G07:    0.491
G08:    0.3  
G09:    0.448
G10:    0.285
G11:    0.144
G12:    0.147
H01:    0.284
H02:    0.297
H03:    0.376
H04:    0.15 
H05:    0.342
H06:    0.147
H07:    0.26 
H08:    0.323
H09:    0.158
H10:    0.377
H11:    0.148
H12:    0.497

