Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 8:47:15 AM
ID1: P0000000019  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.325
A02:    0.353
A03:    0.351
A04:    0.385
A05:    0.252
A06:    0.381
A07:    0.35 
A08:    0.452
A09:    0.234
A10:    0.268
A11:    0.389
A12:    0.247
B01:    0.361
B02:    0.369
B03:    0.286
B04:    0.339
B05:    0.404
B06:    0.407
B07:    0.229
B08:    0.36 
B09:    0.237
B10:    0.279
B11:    0.411
B12:    0.424
C01:    0.364
C02:    0.37 
C03:    0.3  
C04:    0.304
C05:    0.299
C06:    0.16 
C07:    0.174
C08:    0.309
C09:    0.231
C10:    0.235
C11:    0.333
C12:    0.308
D01:    0.3  
D02:    0.403
D03:    0.432
D04:    0.301
D05:    0.152
D06:    0.423
D07:    0.401
D08:    0.409
D09:    0.426
D10:    0.162
D11:    0.239
D12:    0.242
E01:    0.208
E02:    0.179
E03:    0.456
E04:    0.429
E05:    0.401
E06:    0.418
E07:    0.423
E08:    0.262
E09:    0.235
E10:    0.154
E11:    0.411
E12:    0.14 
F01:    0.146
F02:    0.239
F03:    0.305
F04:    0.327
F05:    0.362
F06:    0.21 
F07:    0.271
F08:    0.265
F09:    0.417
F10:    0.278
F11:    0.35 
F12:    0.133
G01:    0.319
G02:    0.14 
G03:    0.179
G04:    0.149
G05:    0.268
G06:    0.141
G07:    0.477
G08:    0.294
G09:    0.42 
G10:    0.254
G11:    0.136
G12:    0.15 
H01:    0.344
H02:    0.314
H03:    0.39 
H04:    0.15 
H05:    0.34 
H06:    0.155
H07:    0.262
H08:    0.303
H09:    0.157
H10:    0.375
H11:    0.131
H12:    0.432

