Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 2:48:58 PM
ID1: P0000000022  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.116
A02:    0.565
A03:    0.338
A04:    0.496
A05:    0.351
A06:    0.373
A07:    0.546
A08:    0.315
A09:    0.226
A10:    0.507
A11:    0.446
A12:    0.194
B01:    0.569
B02:    0.564
B03:    0.483
B04:    0.54 
B05:    0.536
B06:    0.251
B07:    0.188
B08:    0.217
B09:    0.491
B10:    0.596
B11:    0.822
B12:    0.187
C01:    0.273
C02:    0.588
C03:    0.447
C04:    0.368
C05:    0.264
C06:    0.345
C07:    0.565
C08:    0.445
C09:    0.269
C10:    0.573
C11:    0.759
C12:    0.458
D01:    0.329
D02:    0.369
D03:    0.572
D04:    0.531
D05:    0.294
D06:    0.253
D07:    0.261
D08:    0.295
D09:    0.474
D10:    0.584
D11:    0.362
D12:    0.307
E01:    0.107
E02:    0.599
E03:    0.525
E04:    0.359
E05:    0.496
E06:    0.443
E07:    0.489
E08:    0.463
E09:    0.474
E10:    0.431
E11:    0.176
E12:    0.36 
F01:    0.116
F02:    0.396
F03:    0.448
F04:    0.513
F05:    0.454
F06:    0.427
F07:    0.512
F08:    0.428
F09:    0.491
F10:    0.482
F11:    0.327
F12:    0.449
G01:    0.371
G02:    0.68 
G03:    0.513
G04:    0.445
G05:    0.26 
G06:    0.672
G07:    0.257
G08:    0.714
G09:    0.281
G10:    0.458
G11:    0.398
G12:    0.389
H01:    0.523
H02:    0.686
H03:    0.338
H04:    0.42 
H05:    0.575
H06:    0.322
H07:    0.335
H08:    0.309
H09:    0.356
H10:    0.473
H11:    0.497
H12:    0.574

