Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 5:50:41 PM
ID1: P0000000023  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.127
A02:    0.537
A03:    0.336
A04:    0.476
A05:    0.388
A06:    0.479
A07:    0.563
A08:    0.298
A09:    0.224
A10:    0.585
A11:    0.468
A12:    0.259
B01:    0.664
B02:    0.551
B03:    0.455
B04:    0.543
B05:    0.561
B06:    0.211
B07:    0.209
B08:    0.256
B09:    0.486
B10:    0.602
B11:    0.575
B12:    0.179
C01:    0.457
C02:    0.51 
C03:    0.425
C04:    0.357
C05:    0.272
C06:    0.338
C07:    0.575
C08:    0.431
C09:    0.285
C10:    0.569
C11:    0.317
C12:    0.462
D01:    0.29 
D02:    0.358
D03:    0.83 
D04:    0.481
D05:    0.311
D06:    0.235
D07:    0.24 
D08:    0.311
D09:    0.491
D10:    0.536
D11:    0.338
D12:    0.317
E01:    0.147
E02:    0.584
E03:    0.527
E04:    0.387
E05:    0.495
E06:    0.436
E07:    0.507
E08:    0.449
E09:    0.47 
E10:    0.4  
E11:    0.248
E12:    0.334
F01:    0.278
F02:    0.385
F03:    0.394
F04:    0.579
F05:    0.429
F06:    0.415
F07:    0.511
F08:    0.417
F09:    0.495
F10:    0.399
F11:    0.317
F12:    0.341
G01:    0.404
G02:    0.708
G03:    0.527
G04:    0.418
G05:    0.277
G06:    1.091
G07:    0.438
G08:    0.666
G09:    0.25 
G10:    0.589
G11:    0.391
G12:    0.386
H01:    0.573
H02:    0.704
H03:    0.303
H04:    0.374
H05:    0.541
H06:    0.169
H07:    0.292
H08:    0.26 
H09:    0.324
H10:    0.419
H11:    0.486
H12:    0.547

