Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 11:57:59 PM
ID1: P0000000024  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.155
A02:    0.556
A03:    0.373
A04:    0.52 
A05:    0.442
A06:    0.459
A07:    0.579
A08:    0.315
A09:    0.218
A10:    0.502
A11:    0.452
A12:    0.373
B01:    0.712
B02:    0.564
B03:    0.459
B04:    0.533
B05:    0.563
B06:    0.207
B07:    0.331
B08:    0.211
B09:    0.425
B10:    0.619
B11:    0.74 
B12:    0.161
C01:    0.461
C02:    0.543
C03:    0.441
C04:    0.356
C05:    0.239
C06:    0.338
C07:    0.597
C08:    0.437
C09:    0.283
C10:    0.585
C11:    0.593
C12:    0.492
D01:    0.31 
D02:    0.403
D03:    0.717
D04:    0.479
D05:    0.328
D06:    0.245
D07:    0.253
D08:    0.318
D09:    0.52 
D10:    0.549
D11:    0.346
D12:    0.547
E01:    0.148
E02:    0.601
E03:    0.578
E04:    0.486
E05:    0.511
E06:    0.472
E07:    0.521
E08:    0.484
E09:    0.527
E10:    0.421
E11:    0.3  
E12:    0.386
F01:    0.283
F02:    0.373
F03:    0.464
F04:    0.501
F05:    0.443
F06:    0.441
F07:    0.505
F08:    0.388
F09:    0.511
F10:    0.376
F11:    0.302
F12:    0.389
G01:    0.394
G02:    0.698
G03:    0.546
G04:    0.437
G05:    0.314
G06:    1.005
G07:    0.429
G08:    0.811
G09:    0.234
G10:    0.539
G11:    0.387
G12:    0.419
H01:    0.58 
H02:    0.712
H03:    0.333
H04:    0.382
H05:    0.555
H06:    0.156
H07:    0.282
H08:    0.371
H09:    0.363
H10:    0.481
H11:    0.535
H12:    0.468

