Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 9:31:02 AM
ID1: P0000000021  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.164
A02:    0.348
A03:    0.282
A04:    0.239
A05:    0.412
A06:    0.304
A07:    0.6  
A08:    0.223
A09:    0.264
A10:    0.277
A11:    0.663
A12:    0.163
B01:    0.313
B02:    0.775
B03:    0.514
B04:    0.298
B05:    0.451
B06:    0.446
B07:    0.162
B08:    0.19 
B09:    0.216
B10:    0.723
B11:    0.878
B12:    0.159
C01:    0.247
C02:    0.597
C03:    0.477
C04:    0.361
C05:    0.154
C06:    0.419
C07:    0.717
C08:    0.512
C09:    0.388
C10:    0.993
C11:    0.327
C12:    0.537
D01:    0.19 
D02:    0.199
D03:    0.508
D04:    0.352
D05:    0.342
D06:    0.254
D07:    0.249
D08:    0.339
D09:    0.312
D10:    0.248
D11:    0.268
D12:    0.165
E01:    0.164
E02:    0.68 
E03:    0.609
E04:    0.196
E05:    0.437
E06:    0.33 
E07:    0.304
E08:    0.39 
E09:    0.53 
E10:    0.526
E11:    0.165
E12:    0.279
F01:    0.138
F02:    0.37 
F03:    0.429
F04:    0.324
F05:    0.251
F06:    0.327
F07:    0.386
F08:    0.211
F09:    0.701
F10:    0.297
F11:    0.385
F12:    0.377
G01:    0.379
G02:    0.581
G03:    0.684
G04:    0.477
G05:    0.14 
G06:    0.753
G07:    0.205
G08:    0.147
G09:    0.161
G10:    0.317
G11:    0.141
G12:    0.263
H01:    0.339
H02:    0.606
H03:    0.237
H04:    0.462
H05:    0.318
H06:    0.146
H07:    0.174
H08:    0.208
H09:    0.146
H10:    0.16 
H11:    0.451
H12:    0.554

