Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 10:04:40 AM
ID1: P0000000024  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.14 
A02:    0.555
A03:    0.352
A04:    0.493
A05:    0.409
A06:    0.498
A07:    0.583
A08:    0.325
A09:    0.239
A10:    0.529
A11:    0.491
A12:    0.255
B01:    0.607
B02:    0.604
B03:    0.484
B04:    0.571
B05:    0.598
B06:    0.254
B07:    0.332
B08:    0.247
B09:    0.502
B10:    0.646
B11:    1.095
B12:    0.146
C01:    0.438
C02:    0.571
C03:    0.45 
C04:    0.361
C05:    0.22 
C06:    0.36 
C07:    0.601
C08:    0.46 
C09:    0.286
C10:    0.586
C11:    0.593
C12:    0.463
D01:    0.472
D02:    0.332
D03:    0.66 
D04:    0.522
D05:    0.326
D06:    0.237
D07:    0.245
D08:    0.32 
D09:    0.485
D10:    0.575
D11:    0.349
D12:    0.286
E01:    0.144
E02:    0.604
E03:    0.582
E04:    0.278
E05:    0.455
E06:    0.463
E07:    0.537
E08:    0.483
E09:    0.534
E10:    0.41 
E11:    0.35 
E12:    0.378
F01:    0.262
F02:    0.415
F03:    0.498
F04:    0.545
F05:    0.459
F06:    0.441
F07:    0.546
F08:    0.408
F09:    0.525
F10:    0.365
F11:    0.337
F12:    0.375
G01:    0.389
G02:    0.691
G03:    0.557
G04:    0.46 
G05:    0.236
G06:    0.912
G07:    0.394
G08:    0.758
G09:    0.271
G10:    0.592
G11:    0.417
G12:    0.402
H01:    0.571
H02:    0.694
H03:    0.262
H04:    0.363
H05:    0.572
H06:    0.15 
H07:    0.334
H08:    0.383
H09:    0.363
H10:    0.475
H11:    0.511
H12:    0.481

