Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 6:49:47 PM
ID1: P0000000020  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.308
A02:    0.384
A03:    0.386
A04:    0.336
A05:    0.251
A06:    0.361
A07:    0.305
A08:    0.45 
A09:    0.221
A10:    0.303
A11:    0.419
A12:    0.33 
B01:    0.368
B02:    0.433
B03:    0.22 
B04:    0.257
B05:    0.476
B06:    0.466
B07:    0.25 
B08:    0.353
B09:    0.251
B10:    0.263
B11:    0.466
B12:    0.433
C01:    0.334
C02:    0.405
C03:    0.332
C04:    0.341
C05:    0.357
C06:    0.179
C07:    0.181
C08:    0.291
C09:    0.184
C10:    0.141
C11:    0.358
C12:    0.257
D01:    0.316
D02:    0.247
D03:    0.444
D04:    0.28 
D05:    0.144
D06:    0.449
D07:    0.379
D08:    0.381
D09:    0.454
D10:    0.141
D11:    0.174
D12:    0.248
E01:    0.201
E02:    0.248
E03:    0.523
E04:    0.461
E05:    0.421
E06:    0.396
E07:    0.488
E08:    0.258
E09:    0.262
E10:    0.143
E11:    0.411
E12:    0.151
F01:    0.09 
F02:    0.152
F03:    0.167
F04:    0.363
F05:    0.46 
F06:    0.257
F07:    0.272
F08:    0.279
F09:    0.424
F10:    0.248
F11:    0.386
F12:    0.131
G01:    0.329
G02:    0.114
G03:    0.126
G04:    0.147
G05:    0.194
G06:    0.162
G07:    0.502
G08:    0.296
G09:    0.459
G10:    0.265
G11:    0.143
G12:    0.148
H01:    0.318
H02:    0.291
H03:    0.354
H04:    0.169
H05:    0.337
H06:    0.162
H07:    0.225
H08:    0.308
H09:    0.168
H10:    0.365
H11:    0.154
H12:    0.456

