Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 1:22:25 PM
ID1: P0000000020  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.283
A02:    0.342
A03:    0.34 
A04:    0.41 
A05:    0.264
A06:    0.389
A07:    0.319
A08:    0.464
A09:    0.235
A10:    0.264
A11:    0.39 
A12:    0.36 
B01:    0.376
B02:    0.353
B03:    0.282
B04:    0.316
B05:    0.391
B06:    0.389
B07:    0.238
B08:    0.359
B09:    0.2  
B10:    0.192
B11:    0.414
B12:    0.46 
C01:    0.347
C02:    0.382
C03:    0.316
C04:    0.28 
C05:    0.303
C06:    0.179
C07:    0.19 
C08:    0.28 
C09:    0.216
C10:    0.259
C11:    0.344
C12:    0.294
D01:    0.284
D02:    0.42 
D03:    0.449
D04:    0.285
D05:    0.153
D06:    0.417
D07:    0.384
D08:    0.368
D09:    0.432
D10:    0.144
D11:    0.237
D12:    0.252
E01:    0.226
E02:    0.242
E03:    0.442
E04:    0.426
E05:    0.405
E06:    0.403
E07:    0.428
E08:    0.267
E09:    0.278
E10:    0.144
E11:    0.365
E12:    0.141
F01:    0.094
F02:    0.21 
F03:    0.3  
F04:    0.324
F05:    0.384
F06:    0.203
F07:    0.259
F08:    0.273
F09:    0.423
F10:    0.284
F11:    0.351
F12:    0.142
G01:    0.316
G02:    0.112
G03:    0.146
G04:    0.142
G05:    0.183
G06:    0.177
G07:    0.458
G08:    0.299
G09:    0.413
G10:    0.243
G11:    0.162
G12:    0.156
H01:    0.283
H02:    0.31 
H03:    0.393
H04:    0.151
H05:    0.343
H06:    0.147
H07:    0.275
H08:    0.329
H09:    0.189
H10:    0.384
H11:    0.163
H12:    0.504

