Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 2:59:20 AM
ID1: P0000000028  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.139
A02:    0.21 
A03:    0.222
A04:    0.17 
A05:    0.292
A06:    0.205
A07:    0.242
A08:    0.208
A09:    0.309
A10:    0.195
A11:    0.182
A12:    0.168
B01:    0.116
B02:    0.272
B03:    0.233
B04:    0.484
B05:    0.284
B06:    0.167
B07:    0.161
B08:    0.388
B09:    0.243
B10:    0.318
B11:    0.369
B12:    0.119
C01:    0.211
C02:    0.124
C03:    0.246
C04:    0.248
C05:    0.145
C06:    0.358
C07:    0.172
C08:    0.223
C09:    0.222
C10:    0.155
C11:    0.144
C12:    0.38 
D01:    0.502
D02:    0.104
D03:    0.275
D04:    0.15 
D05:    0.153
D06:    0.284
D07:    0.279
D08:    0.148
D09:    0.363
D10:    0.252
D11:    0.175
D12:    0.5  
E01:    0.146
E02:    0.292
E03:    0.194
E04:    0.439
E05:    0.185
E06:    0.263
E07:    0.177
E08:    0.261
E09:    0.292
E10:    0.283
E11:    0.33 
E12:    0.274
F01:    0.106
F02:    0.349
F03:    0.281
F04:    0.166
F05:    0.288
F06:    0.15 
F07:    0.153
F08:    0.143
F09:    0.169
F10:    0.16 
F11:    0.152
F12:    0.15 
G01:    0.125
G02:    0.163
G03:    0.088
G04:    0.158
G05:    0.142
G06:    0.22 
G07:    0.317
G08:    0.149
G09:    0.182
G10:    0.26 
G11:    0.198
G12:    0.467
H01:    0.079
H02:    0.15 
H03:    0.065
H04:    0.34 
H05:    0.153
H06:    0.157
H07:    0.145
H08:    0.167
H09:    0.244
H10:    0.172
H11:    0.111
H12:    0.116

