Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 2:09:10 PM
ID1: P0000000021  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.157
A02:    0.557
A03:    0.261
A04:    0.323
A05:    0.411
A06:    0.367
A07:    0.603
A08:    0.252
A09:    0.242
A10:    0.268
A11:    0.602
A12:    0.161
B01:    0.766
B02:    0.633
B03:    0.491
B04:    0.472
B05:    0.659
B06:    0.457
B07:    0.188
B08:    0.297
B09:    0.205
B10:    0.664
B11:    0.868
B12:    0.154
C01:    0.269
C02:    0.556
C03:    0.497
C04:    0.383
C05:    0.162
C06:    0.401
C07:    0.642
C08:    0.515
C09:    0.347
C10:    0.692
C11:    0.364
C12:    0.529
D01:    0.361
D02:    0.264
D03:    0.735
D04:    0.399
D05:    0.341
D06:    0.287
D07:    0.271
D08:    0.321
D09:    0.326
D10:    0.26 
D11:    0.3  
D12:    0.179
E01:    0.154
E02:    0.615
E03:    0.582
E04:    0.192
E05:    0.441
E06:    0.371
E07:    0.509
E08:    0.508
E09:    0.531
E10:    0.483
E11:    0.18 
E12:    0.339
F01:    0.171
F02:    0.38 
F03:    0.566
F04:    0.455
F05:    0.362
F06:    0.37 
F07:    0.611
F08:    0.291
F09:    0.571
F10:    0.334
F11:    0.367
F12:    0.396
G01:    0.413
G02:    0.557
G03:    0.608
G04:    0.49 
G05:    0.163
G06:    0.953
G07:    0.217
G08:    0.151
G09:    0.231
G10:    0.378
G11:    0.193
G12:    0.33 
H01:    0.505
H02:    0.573
H03:    0.213
H04:    0.427
H05:    0.391
H06:    0.182
H07:    0.156
H08:    0.276
H09:    0.31 
H10:    0.179
H11:    0.461
H12:    0.541

