Testname: FB_OD600scan_96well
Date: 12/8/2025  Time: 5:46:00 PM
ID1: P0000000027  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.158
A02:    0.212
A03:    0.159
A04:    0.152
A05:    0.147
A06:    0.172
A07:    0.166
A08:    0.187
A09:    0.161
A10:    0.182
A11:    0.192
A12:    0.171
B01:    0.117
B02:    0.152
B03:    0.146
B04:    0.142
B05:    0.131
B06:    0.131
B07:    0.159
B08:    0.13 
B09:    0.13 
B10:    0.129
B11:    0.144
B12:    0.12 
C01:    0.153
C02:    0.132
C03:    0.129
C04:    0.141
C05:    0.131
C06:    0.153
C07:    0.132
C08:    0.152
C09:    0.171
C10:    0.138
C11:    0.12 
C12:    0.132
D01:    0.152
D02:    0.131
D03:    0.154
D04:    0.147
D05:    0.153
D06:    0.15 
D07:    0.145
D08:    0.13 
D09:    0.131
D10:    0.133
D11:    0.132
D12:    0.11 
E01:    0.12 
E02:    0.135
E03:    0.143
E04:    0.155
E05:    0.132
E06:    0.146
E07:    0.134
E08:    0.128
E09:    0.141
E10:    0.127
E11:    0.117
E12:    0.173
F01:    0.119
F02:    0.132
F03:    0.13 
F04:    0.221
F05:    0.13 
F06:    0.127
F07:    0.126
F08:    0.122
F09:    0.122
F10:    0.122
F11:    0.137
F12:    0.107
G01:    0.122
G02:    0.112
G03:    0.117
G04:    0.119
G05:    0.13 
G06:    0.126
G07:    0.129
G08:    0.131
G09:    0.129
G10:    0.131
G11:    0.14 
G12:    0.138
H01:    0.115
H02:    0.111
H03:    0.138
H04:    0.144
H05:    0.144
H06:    0.147
H07:    0.144
H08:    0.142
H09:    0.128
H10:    0.119
H11:    0.126
H12:    0.114

