Testname: FB_OD600scan_96well
Date: 12/8/2025  Time: 5:42:56 PM
ID1: P0000000028  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.111
A02:    0.164
A03:    0.155
A04:    0.14 
A05:    0.166
A06:    0.152
A07:    0.183
A08:    0.158
A09:    0.174
A10:    0.161
A11:    0.176
A12:    0.153
B01:    0.148
B02:    0.146
B03:    0.142
B04:    0.158
B05:    0.141
B06:    0.136
B07:    0.122
B08:    0.182
B09:    0.129
B10:    0.122
B11:    0.141
B12:    0.141
C01:    0.145
C02:    0.105
C03:    0.148
C04:    0.145
C05:    0.119
C06:    0.154
C07:    0.119
C08:    0.152
C09:    0.168
C10:    0.119
C11:    0.132
C12:    0.119
D01:    0.117
D02:    0.106
D03:    0.138
D04:    0.134
D05:    0.138
D06:    0.143
D07:    0.138
D08:    0.13 
D09:    0.123
D10:    0.128
D11:    0.131
D12:    0.128
E01:    0.155
E02:    0.107
E03:    0.125
E04:    0.154
E05:    0.126
E06:    0.145
E07:    0.134
E08:    0.128
E09:    0.13 
E10:    0.121
E11:    0.102
E12:    0.145
F01:    0.089
F02:    0.11 
F03:    0.11 
F04:    0.115
F05:    0.133
F06:    0.121
F07:    0.122
F08:    0.125
F09:    0.123
F10:    0.124
F11:    0.138
F12:    0.113
G01:    0.098
G02:    0.099
G03:    0.128
G04:    0.096
G05:    0.114
G06:    0.115
G07:    0.116
G08:    0.127
G09:    0.118
G10:    0.13 
G11:    0.154
G12:    0.13 
H01:    0.079
H02:    0.147
H03:    0.061
H04:    0.134
H05:    0.112
H06:    0.115
H07:    0.124
H08:    0.126
H09:    0.127
H10:    0.114
H11:    0.11 
H12:    0.099

