Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 1:41:55 AM
ID1: P0000000023  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.155
A02:    0.174
A03:    0.18 
A04:    0.174
A05:    0.368
A06:    0.19 
A07:    0.247
A08:    0.182
A09:    0.196
A10:    0.184
A11:    0.242
A12:    0.194
B01:    0.147
B02:    0.288
B03:    0.452
B04:    0.164
B05:    0.252
B06:    0.254
B07:    0.182
B08:    0.175
B09:    0.166
B10:    0.218
B11:    0.32 
B12:    0.16 
C01:    0.148
C02:    0.177
C03:    0.436
C04:    0.189
C05:    0.138
C06:    0.274
C07:    0.353
C08:    0.501
C09:    0.255
C10:    0.324
C11:    0.221
C12:    0.461
D01:    0.198
D02:    0.159
D03:    0.162
D04:    0.2  
D05:    0.213
D06:    0.184
D07:    0.184
D08:    0.234
D09:    0.17 
D10:    0.147
D11:    0.265
D12:    0.145
E01:    0.13 
E02:    0.278
E03:    0.297
E04:    0.153
E05:    0.48 
E06:    0.237
E07:    0.164
E08:    0.235
E09:    0.269
E10:    0.387
E11:    0.158
E12:    0.261
F01:    0.129
F02:    0.286
F03:    0.275
F04:    0.209
F05:    0.167
F06:    0.264
F07:    0.307
F08:    0.158
F09:    0.452
F10:    0.206
F11:    0.358
F12:    0.262
G01:    0.21 
G02:    0.144
G03:    0.257
G04:    0.433
G05:    0.146
G06:    0.212
G07:    0.151
G08:    0.156
G09:    0.15 
G10:    0.18 
G11:    0.142
G12:    0.166
H01:    0.195
H02:    0.151
H03:    0.229
H04:    0.424
H05:    0.15 
H06:    0.131
H07:    0.158
H08:    0.144
H09:    0.155
H10:    0.144
H11:    0.463
H12:    0.167

