Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 6:13:20 PM
ID1: P0000000006  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.391
A02:    0.38 
A03:    0.375
A04:    0.348
A05:    0.305
A06:    0.382
A07:    0.298
A08:    0.432
A09:    0.226
A10:    0.291
A11:    0.434
A12:    0.235
B01:    0.412
B02:    0.408
B03:    0.229
B04:    0.306
B05:    0.445
B06:    0.445
B07:    0.256
B08:    0.354
B09:    0.258
B10:    0.243
B11:    0.389
B12:    0.416
C01:    0.329
C02:    0.396
C03:    0.359
C04:    0.197
C05:    0.321
C06:    0.156
C07:    0.182
C08:    0.279
C09:    0.138
C10:    0.172
C11:    0.345
C12:    0.287
D01:    0.315
D02:    0.206
D03:    0.439
D04:    0.281
D05:    0.154
D06:    0.446
D07:    0.379
D08:    0.351
D09:    0.446
D10:    0.153
D11:    0.196
D12:    0.314
E01:    0.23 
E02:    0.208
E03:    0.528
E04:    0.42 
E05:    0.447
E06:    0.444
E07:    0.466
E08:    0.184
E09:    0.256
E10:    0.147
E11:    0.361
E12:    0.145
F01:    0.13 
F02:    0.267
F03:    0.142
F04:    0.356
F05:    0.457
F06:    0.24 
F07:    0.225
F08:    0.266
F09:    0.425
F10:    0.283
F11:    0.376
F12:    0.14 
G01:    0.343
G02:    0.131
G03:    0.138
G04:    0.133
G05:    0.213
G06:    0.139
G07:    0.487
G08:    0.284
G09:    0.444
G10:    0.266
G11:    0.141
G12:    0.149
H01:    0.299
H02:    0.304
H03:    0.359
H04:    0.143
H05:    0.326
H06:    0.144
H07:    0.25 
H08:    0.304
H09:    0.161
H10:    0.35 
H11:    0.148
H12:    0.4  

