Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 9:19:22 AM
ID1: P0000000014  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.29 
A02:    0.505
A03:    0.433
A04:    0.305
A05:    0.47 
A06:    0.534
A07:    0.484
A08:    0.395
A09:    0.444
A10:    0.23 
A11:    0.238
A12:    0.168
B01:    0.151
B02:    0.5  
B03:    0.448
B04:    0.477
B05:    0.498
B06:    0.409
B07:    0.19 
B08:    0.502
B09:    0.493
B10:    0.453
B11:    0.499
B12:    0.274
C01:    0.408
C02:    0.208
C03:    0.269
C04:    0.39 
C05:    0.197
C06:    0.559
C07:    0.191
C08:    0.299
C09:    0.34 
C10:    0.485
C11:    0.271
C12:    0.511
D01:    0.539
D02:    0.154
D03:    0.341
D04:    0.451
D05:    0.416
D06:    0.506
D07:    0.47 
D08:    0.154
D09:    0.473
D10:    0.493
D11:    0.249
D12:    0.507
E01:    0.436
E02:    0.446
E03:    0.428
E04:    0.372
E05:    0.384
E06:    0.456
E07:    0.413
E08:    0.37 
E09:    0.454
E10:    0.439
E11:    0.477
E12:    0.574
F01:    0.246
F02:    0.44 
F03:    0.406
F04:    0.404
F05:    0.456
F06:    0.537
F07:    0.309
F08:    0.356
F09:    0.394
F10:    0.36 
F11:    0.586
F12:    0.416
G01:    0.46 
G02:    0.425
G03:    0.216
G04:    0.502
G05:    0.342
G06:    0.419
G07:    0.715
G08:    0.153
G09:    0.422
G10:    0.606
G11:    0.46 
G12:    0.521
H01:    0.194
H02:    0.327
H03:    0.226
H04:    0.399
H05:    0.281
H06:    0.358
H07:    0.264
H08:    0.33 
H09:    0.523
H10:    0.327
H11:    0.333
H12:    0.154

