Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 1:35:42 PM
ID1: P0000000006  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.26 
A02:    0.36 
A03:    0.405
A04:    0.276
A05:    0.31 
A06:    0.315
A07:    0.306
A08:    0.43 
A09:    0.254
A10:    0.314
A11:    0.421
A12:    0.224
B01:    0.43 
B02:    0.439
B03:    0.239
B04:    0.276
B05:    0.42 
B06:    0.418
B07:    0.247
B08:    0.323
B09:    0.198
B10:    0.258
B11:    0.415
B12:    0.406
C01:    0.269
C02:    0.374
C03:    0.356
C04:    0.224
C05:    0.328
C06:    0.156
C07:    0.178
C08:    0.299
C09:    0.144
C10:    0.171
C11:    0.352
C12:    0.263
D01:    0.303
D02:    0.229
D03:    0.44 
D04:    0.269
D05:    0.153
D06:    0.429
D07:    0.354
D08:    0.316
D09:    0.46 
D10:    0.139
D11:    0.144
D12:    0.266
E01:    0.246
E02:    0.245
E03:    0.548
E04:    0.452
E05:    0.46 
E06:    0.441
E07:    0.473
E08:    0.186
E09:    0.26 
E10:    0.138
E11:    0.352
E12:    0.144
F01:    0.132
F02:    0.213
F03:    0.148
F04:    0.372
F05:    0.418
F06:    0.26 
F07:    0.273
F08:    0.268
F09:    0.433
F10:    0.256
F11:    0.389
F12:    0.133
G01:    0.329
G02:    0.126
G03:    0.133
G04:    0.135
G05:    0.239
G06:    0.14 
G07:    0.465
G08:    0.302
G09:    0.302
G10:    0.268
G11:    0.138
G12:    0.148
H01:    0.305
H02:    0.301
H03:    0.36 
H04:    0.143
H05:    0.324
H06:    0.145
H07:    0.218
H08:    0.271
H09:    0.157
H10:    0.333
H11:    0.142
H12:    0.422

