Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 2:58:07 PM
ID1: P0000000019  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.327
A02:    0.351
A03:    0.356
A04:    0.39 
A05:    0.259
A06:    0.374
A07:    0.341
A08:    0.487
A09:    0.242
A10:    0.262
A11:    0.393
A12:    0.205
B01:    0.38 
B02:    0.33 
B03:    0.266
B04:    0.341
B05:    0.387
B06:    0.395
B07:    0.228
B08:    0.356
B09:    0.199
B10:    0.23 
B11:    0.418
B12:    0.432
C01:    0.368
C02:    0.372
C03:    0.292
C04:    0.297
C05:    0.297
C06:    0.168
C07:    0.181
C08:    0.349
C09:    0.311
C10:    0.246
C11:    0.34 
C12:    0.326
D01:    0.316
D02:    0.399
D03:    0.427
D04:    0.317
D05:    0.155
D06:    0.401
D07:    0.397
D08:    0.38 
D09:    0.429
D10:    0.161
D11:    0.2  
D12:    0.259
E01:    0.233
E02:    0.184
E03:    0.43 
E04:    0.441
E05:    0.397
E06:    0.403
E07:    0.419
E08:    0.262
E09:    0.277
E10:    0.153
E11:    0.386
E12:    0.142
F01:    0.146
F02:    0.187
F03:    0.288
F04:    0.312
F05:    0.355
F06:    0.208
F07:    0.268
F08:    0.253
F09:    0.413
F10:    0.272
F11:    0.35 
F12:    0.143
G01:    0.316
G02:    0.146
G03:    0.248
G04:    0.151
G05:    0.201
G06:    0.142
G07:    0.451
G08:    0.299
G09:    0.411
G10:    0.252
G11:    0.131
G12:    0.153
H01:    0.334
H02:    0.319
H03:    0.384
H04:    0.152
H05:    0.348
H06:    0.223
H07:    0.281
H08:    0.312
H09:    0.166
H10:    0.379
H11:    0.136
H12:    0.434

