Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 1:44:57 AM
ID1: P0000000022  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.106
A02:    0.182
A03:    0.177
A04:    0.172
A05:    0.372
A06:    0.183
A07:    0.238
A08:    0.179
A09:    0.179
A10:    0.156
A11:    0.186
A12:    0.123
B01:    0.124
B02:    0.204
B03:    0.434
B04:    0.18 
B05:    0.195
B06:    0.255
B07:    0.146
B08:    0.128
B09:    0.171
B10:    0.217
B11:    0.536
B12:    0.158
C01:    0.145
C02:    0.136
C03:    0.438
C04:    0.187
C05:    0.142
C06:    0.276
C07:    0.31 
C08:    0.507
C09:    0.215
C10:    0.357
C11:    0.175
C12:    0.451
D01:    0.22 
D02:    0.133
D03:    0.162
D04:    0.185
D05:    0.198
D06:    0.145
D07:    0.167
D08:    0.245
D09:    0.17 
D10:    0.165
D11:    0.293
D12:    0.14 
E01:    0.101
E02:    0.294
E03:    0.33 
E04:    0.154
E05:    0.501
E06:    0.229
E07:    0.166
E08:    0.24 
E09:    0.203
E10:    0.407
E11:    0.14 
E12:    0.287
F01:    0.085
F02:    0.194
F03:    0.244
F04:    0.154
F05:    0.149
F06:    0.256
F07:    0.201
F08:    0.151
F09:    0.387
F10:    0.232
F11:    0.355
F12:    0.275
G01:    0.183
G02:    0.164
G03:    0.255
G04:    0.451
G05:    0.134
G06:    0.156
G07:    0.145
G08:    0.159
G09:    0.133
G10:    0.164
G11:    0.135
G12:    0.151
H01:    0.125
H02:    0.175
H03:    0.217
H04:    0.45 
H05:    0.151
H06:    0.136
H07:    0.146
H08:    0.144
H09:    0.152
H10:    0.147
H11:    0.485
H12:    0.184

