Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 7:21:57 AM
ID1: P0000000007  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.112
A02:    0.18 
A03:    0.207
A04:    0.191
A05:    0.408
A06:    0.254
A07:    0.562
A08:    0.184
A09:    0.232
A10:    0.23 
A11:    0.653
A12:    0.19 
B01:    0.147
B02:    0.609
B03:    0.498
B04:    0.264
B05:    0.324
B06:    0.413
B07:    0.202
B08:    0.174
B09:    0.214
B10:    0.637
B11:    0.668
B12:    0.2  
C01:    0.167
C02:    0.615
C03:    0.459
C04:    0.224
C05:    0.145
C06:    0.417
C07:    0.958
C08:    0.537
C09:    0.401
C10:    0.599
C11:    0.277
C12:    0.552
D01:    0.239
D02:    0.156
D03:    0.352
D04:    0.312
D05:    0.277
D06:    0.217
D07:    0.243
D08:    0.355
D09:    0.28 
D10:    0.193
D11:    0.257
D12:    0.181
E01:    0.125
E02:    0.395
E03:    0.607
E04:    0.147
E05:    0.432
E06:    0.344
E07:    0.269
E08:    0.372
E09:    0.547
E10:    0.545
E11:    0.211
E12:    0.241
F01:    0.129
F02:    0.378
F03:    0.442
F04:    0.315
F05:    0.258
F06:    0.334
F07:    0.405
F08:    0.208
F09:    0.769
F10:    0.232
F11:    0.401
F12:    0.277
G01:    0.378
G02:    0.515
G03:    0.519
G04:    0.457
G05:    0.142
G06:    0.618
G07:    0.206
G08:    0.153
G09:    0.183
G10:    0.359
G11:    0.158
G12:    0.361
H01:    0.218
H02:    0.522
H03:    0.251
H04:    0.458
H05:    0.231
H06:    0.144
H07:    0.148
H08:    0.29 
H09:    0.169
H10:    0.159
H11:    0.474
H12:    0.362

