Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 3:14:10 PM
ID1: P0000000004  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.269
A02:    0.382
A03:    0.368
A04:    0.249
A05:    0.277
A06:    0.334
A07:    0.288
A08:    0.463
A09:    0.236
A10:    0.318
A11:    0.427
A12:    0.19 
B01:    0.422
B02:    0.438
B03:    0.249
B04:    0.318
B05:    0.474
B06:    0.445
B07:    0.271
B08:    0.314
B09:    0.193
B10:    0.198
B11:    0.45 
B12:    0.438
C01:    0.272
C02:    0.402
C03:    0.327
C04:    0.275
C05:    0.352
C06:    0.184
C07:    0.185
C08:    0.342
C09:    0.164
C10:    0.159
C11:    0.358
C12:    0.305
D01:    0.281
D02:    0.258
D03:    0.452
D04:    0.283
D05:    0.153
D06:    0.461
D07:    0.338
D08:    0.388
D09:    0.435
D10:    0.15 
D11:    0.195
D12:    0.32 
E01:    0.315
E02:    0.241
E03:    0.507
E04:    0.445
E05:    0.414
E06:    0.395
E07:    0.47 
E08:    0.236
E09:    0.246
E10:    0.129
E11:    0.418
E12:    0.119
F01:    0.14 
F02:    0.224
F03:    0.148
F04:    0.389
F05:    0.48 
F06:    0.227
F07:    0.209
F08:    0.252
F09:    0.451
F10:    0.302
F11:    0.382
F12:    0.111
G01:    0.283
G02:    0.136
G03:    0.137
G04:    0.138
G05:    0.225
G06:    0.132
G07:    0.381
G08:    0.276
G09:    0.471
G10:    0.291
G11:    0.145
G12:    0.112
H01:    0.304
H02:    0.303
H03:    0.361
H04:    0.143
H05:    0.338
H06:    0.133
H07:    0.22 
H08:    0.294
H09:    0.139
H10:    0.337
H11:    0.146
H12:    0.499

