Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 7:32:32 PM
ID1: P0000000020  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.306
A02:    0.352
A03:    0.355
A04:    0.409
A05:    0.272
A06:    0.389
A07:    0.313
A08:    0.444
A09:    0.237
A10:    0.271
A11:    0.376
A12:    0.335
B01:    0.366
B02:    0.349
B03:    0.278
B04:    0.346
B05:    0.381
B06:    0.369
B07:    0.239
B08:    0.332
B09:    0.197
B10:    0.188
B11:    0.405
B12:    0.458
C01:    0.346
C02:    0.38 
C03:    0.31 
C04:    0.271
C05:    0.299
C06:    0.18 
C07:    0.186
C08:    0.306
C09:    0.243
C10:    0.158
C11:    0.332
C12:    0.337
D01:    0.287
D02:    0.404
D03:    0.442
D04:    0.305
D05:    0.15 
D06:    0.4  
D07:    0.365
D08:    0.367
D09:    0.427
D10:    0.139
D11:    0.283
D12:    0.271
E01:    0.194
E02:    0.224
E03:    0.416
E04:    0.401
E05:    0.403
E06:    0.402
E07:    0.409
E08:    0.271
E09:    0.242
E10:    0.165
E11:    0.358
E12:    0.145
F01:    0.092
F02:    0.219
F03:    0.289
F04:    0.304
F05:    0.36 
F06:    0.201
F07:    0.251
F08:    0.265
F09:    0.383
F10:    0.247
F11:    0.335
F12:    0.141
G01:    0.316
G02:    0.112
G03:    0.207
G04:    0.144
G05:    0.212
G06:    0.172
G07:    0.428
G08:    0.292
G09:    0.415
G10:    0.246
G11:    0.167
G12:    0.157
H01:    0.33 
H02:    0.316
H03:    0.398
H04:    0.151
H05:    0.337
H06:    0.151
H07:    0.278
H08:    0.337
H09:    0.301
H10:    0.387
H11:    0.17 
H12:    0.481

