Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 9:52:13 PM
ID1: P0000000009  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.13 
A02:    0.523
A03:    0.336
A04:    0.475
A05:    0.376
A06:    0.455
A07:    0.568
A08:    0.266
A09:    0.21 
A10:    0.549
A11:    0.477
A12:    0.289
B01:    0.681
B02:    0.551
B03:    0.44 
B04:    0.525
B05:    0.557
B06:    0.214
B07:    0.205
B08:    0.228
B09:    0.216
B10:    0.597
B11:    0.584
B12:    0.218
C01:    0.469
C02:    0.553
C03:    0.413
C04:    0.334
C05:    0.232
C06:    0.346
C07:    0.579
C08:    0.428
C09:    0.277
C10:    0.578
C11:    0.393
C12:    0.509
D01:    0.267
D02:    0.431
D03:    0.846
D04:    0.486
D05:    0.303
D06:    0.244
D07:    0.255
D08:    0.315
D09:    0.489
D10:    0.538
D11:    0.343
D12:    0.471
E01:    0.13 
E02:    0.588
E03:    0.534
E04:    0.408
E05:    0.505
E06:    0.446
E07:    0.516
E08:    0.456
E09:    0.456
E10:    0.43 
E11:    0.249
E12:    0.355
F01:    0.129
F02:    0.407
F03:    0.421
F04:    0.494
F05:    0.436
F06:    0.418
F07:    0.514
F08:    0.402
F09:    0.502
F10:    0.38 
F11:    0.309
F12:    0.363
G01:    0.39 
G02:    0.711
G03:    0.552
G04:    0.442
G05:    0.254
G06:    1.05 
G07:    0.442
G08:    0.763
G09:    0.209
G10:    0.546
G11:    0.409
G12:    0.385
H01:    0.544
H02:    0.712
H03:    0.209
H04:    0.35 
H05:    0.543
H06:    0.314
H07:    0.305
H08:    0.337
H09:    0.34 
H10:    0.442
H11:    0.492
H12:    0.475

