Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 5:17:14 AM
ID1: P0000000027  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.266
A02:    0.482
A03:    0.435
A04:    0.306
A05:    0.481
A06:    0.526
A07:    0.479
A08:    0.419
A09:    0.402
A10:    0.217
A11:    0.299
A12:    0.193
B01:    0.166
B02:    0.467
B03:    0.537
B04:    0.463
B05:    0.49 
B06:    0.424
B07:    0.192
B08:    0.502
B09:    0.483
B10:    0.452
B11:    0.51 
B12:    0.183
C01:    0.395
C02:    0.24 
C03:    0.285
C04:    0.384
C05:    0.178
C06:    0.577
C07:    0.172
C08:    0.334
C09:    0.356
C10:    0.494
C11:    0.258
C12:    0.49 
D01:    0.532
D02:    0.153
D03:    0.372
D04:    0.458
D05:    0.412
D06:    0.495
D07:    0.477
D08:    0.167
D09:    0.496
D10:    0.487
D11:    0.233
D12:    0.529
E01:    0.381
E02:    0.466
E03:    0.44 
E04:    0.384
E05:    0.39 
E06:    0.463
E07:    0.383
E08:    0.39 
E09:    0.445
E10:    0.43 
E11:    0.457
E12:    0.519
F01:    0.309
F02:    0.464
F03:    0.413
F04:    0.505
F05:    0.464
F06:    0.51 
F07:    0.319
F08:    0.362
F09:    0.405
F10:    0.36 
F11:    0.546
F12:    0.393
G01:    0.453
G02:    0.421
G03:    0.206
G04:    0.518
G05:    0.353
G06:    0.42 
G07:    0.689
G08:    0.147
G09:    0.442
G10:    0.6  
G11:    0.467
G12:    0.505
H01:    0.229
H02:    0.321
H03:    0.274
H04:    0.384
H05:    0.254
H06:    0.324
H07:    0.25 
H08:    0.324
H09:    0.522
H10:    0.334
H11:    0.34 
H12:    0.186

