Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 1:13:12 PM
ID1: P0000000023  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.126
A02:    0.534
A03:    0.337
A04:    0.468
A05:    0.384
A06:    0.49 
A07:    0.569
A08:    0.296
A09:    0.236
A10:    0.566
A11:    0.478
A12:    0.244
B01:    0.626
B02:    0.567
B03:    0.478
B04:    0.561
B05:    0.572
B06:    0.221
B07:    0.201
B08:    0.239
B09:    0.516
B10:    0.612
B11:    0.558
B12:    0.16 
C01:    0.453
C02:    0.521
C03:    0.425
C04:    0.365
C05:    0.266
C06:    0.341
C07:    0.578
C08:    0.435
C09:    0.282
C10:    0.573
C11:    0.315
C12:    0.456
D01:    0.297
D02:    0.336
D03:    0.813
D04:    0.506
D05:    0.353
D06:    0.234
D07:    0.233
D08:    0.31 
D09:    0.476
D10:    0.543
D11:    0.341
D12:    0.276
E01:    0.147
E02:    0.583
E03:    0.53 
E04:    0.321
E05:    0.473
E06:    0.436
E07:    0.514
E08:    0.451
E09:    0.496
E10:    0.404
E11:    0.247
E12:    0.313
F01:    0.291
F02:    0.403
F03:    0.411
F04:    0.593
F05:    0.413
F06:    0.418
F07:    0.519
F08:    0.427
F09:    0.512
F10:    0.385
F11:    0.328
F12:    0.349
G01:    0.399
G02:    0.711
G03:    0.532
G04:    0.437
G05:    0.248
G06:    1.235
G07:    0.411
G08:    0.659
G09:    0.243
G10:    0.622
G11:    0.397
G12:    0.392
H01:    0.574
H02:    0.706
H03:    0.269
H04:    0.373
H05:    0.543
H06:    0.246
H07:    0.285
H08:    0.278
H09:    0.322
H10:    0.425
H11:    0.487
H12:    0.542

