Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 10:01:36 AM
ID1: P0000000025  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.287
A02:    0.457
A03:    0.445
A04:    0.382
A05:    0.499
A06:    0.531
A07:    0.556
A08:    0.43 
A09:    0.476
A10:    0.217
A11:    0.244
A12:    0.172
B01:    0.19 
B02:    0.483
B03:    0.534
B04:    0.462
B05:    0.494
B06:    0.461
B07:    0.139
B08:    0.473
B09:    0.505
B10:    0.469
B11:    0.48 
B12:    0.245
C01:    0.394
C02:    0.257
C03:    0.285
C04:    0.411
C05:    0.171
C06:    0.529
C07:    0.157
C08:    0.298
C09:    0.335
C10:    0.517
C11:    0.267
C12:    0.476
D01:    0.475
D02:    0.156
D03:    0.337
D04:    0.439
D05:    0.477
D06:    0.511
D07:    0.469
D08:    0.158
D09:    0.445
D10:    0.504
D11:    0.209
D12:    0.516
E01:    0.397
E02:    0.472
E03:    0.439
E04:    0.382
E05:    0.386
E06:    0.46 
E07:    0.423
E08:    0.4  
E09:    0.456
E10:    0.441
E11:    0.461
E12:    0.507
F01:    0.372
F02:    0.432
F03:    0.397
F04:    0.49 
F05:    0.474
F06:    0.495
F07:    0.3  
F08:    0.354
F09:    0.39 
F10:    0.349
F11:    0.527
F12:    0.405
G01:    0.488
G02:    0.437
G03:    0.224
G04:    0.494
G05:    0.326
G06:    0.432
G07:    0.7  
G08:    0.147
G09:    0.428
G10:    0.623
G11:    0.467
G12:    0.516
H01:    0.299
H02:    0.314
H03:    0.26 
H04:    0.408
H05:    0.306
H06:    0.376
H07:    0.273
H08:    0.357
H09:    0.48 
H10:    0.313
H11:    0.311
H12:    0.313

