Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 8:31:49 PM
ID1: P0000000017  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.318
A02:    0.355
A03:    0.347
A04:    0.253
A05:    0.265
A06:    0.389
A07:    0.376
A08:    0.469
A09:    0.233
A10:    0.317
A11:    0.408
A12:    0.212
B01:    0.417
B02:    0.406
B03:    0.233
B04:    0.326
B05:    0.461
B06:    0.456
B07:    0.252
B08:    0.361
B09:    0.207
B10:    0.208
B11:    0.444
B12:    0.457
C01:    0.309
C02:    0.405
C03:    0.294
C04:    0.37 
C05:    0.315
C06:    0.173
C07:    0.188
C08:    0.306
C09:    0.137
C10:    0.167
C11:    0.324
C12:    0.296
D01:    0.296
D02:    0.193
D03:    0.449
D04:    0.286
D05:    0.156
D06:    0.479
D07:    0.381
D08:    0.432
D09:    0.437
D10:    0.158
D11:    0.182
D12:    0.268
E01:    0.217
E02:    0.216
E03:    0.53 
E04:    0.454
E05:    0.432
E06:    0.471
E07:    0.483
E08:    0.284
E09:    0.304
E10:    0.155
E11:    0.407
E12:    0.164
F01:    0.141
F02:    0.254
F03:    0.16 
F04:    0.378
F05:    0.445
F06:    0.247
F07:    0.284
F08:    0.255
F09:    0.41 
F10:    0.309
F11:    0.369
F12:    0.151
G01:    0.289
G02:    0.142
G03:    0.153
G04:    0.142
G05:    0.197
G06:    0.162
G07:    0.492
G08:    0.277
G09:    0.457
G10:    0.289
G11:    0.161
G12:    0.152
H01:    0.328
H02:    0.325
H03:    0.364
H04:    0.147
H05:    0.341
H06:    0.145
H07:    0.237
H08:    0.294
H09:    0.154
H10:    0.344
H11:    0.152
H12:    0.508

