Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 10:12:21 AM
ID1: P0000000012  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.268
A02:    0.318
A03:    0.42 
A04:    0.287
A05:    0.666
A06:    0.383
A07:    0.421
A08:    0.345
A09:    0.355
A10:    0.23 
A11:    0.187
A12:    0.162
B01:    0.16 
B02:    0.332
B03:    0.531
B04:    0.502
B05:    0.483
B06:    0.209
B07:    0.157
B08:    0.469
B09:    0.53 
B10:    0.403
B11:    0.432
B12:    0.143
C01:    0.475
C02:    0.141
C03:    0.266
C04:    0.281
C05:    0.148
C06:    0.69 
C07:    0.171
C08:    0.352
C09:    0.344
C10:    0.288
C11:    0.14 
C12:    0.448
D01:    0.535
D02:    0.145
D03:    0.692
D04:    0.218
D05:    0.262
D06:    0.514
D07:    0.443
D08:    0.147
D09:    0.623
D10:    0.413
D11:    0.194
D12:    0.636
E01:    0.343
E02:    0.514
E03:    0.317
E04:    0.411
E05:    0.471
E06:    0.548
E07:    0.259
E08:    0.457
E09:    0.51 
E10:    0.396
E11:    0.467
E12:    0.531
F01:    0.231
F02:    0.424
F03:    0.43 
F04:    0.459
F05:    0.333
F06:    0.186
F07:    0.26 
F08:    0.281
F09:    0.478
F10:    0.326
F11:    0.316
F12:    0.24 
G01:    0.45 
G02:    0.294
G03:    0.148
G04:    0.337
G05:    0.216
G06:    0.321
G07:    0.62 
G08:    0.144
G09:    0.28 
G10:    0.56 
G11:    0.532
G12:    0.471
H01:    0.142
H02:    0.311
H03:    0.142
H04:    0.404
H05:    0.246
H06:    0.158
H07:    0.28 
H08:    0.274
H09:    0.434
H10:    0.185
H11:    0.184
H12:    0.171

