Testname: FB_OD600scan_96well
Date: 12/11/2025  Time: 1:27:36 AM
ID1: P0000000025  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.305
A02:    0.49 
A03:    0.445
A04:    0.401
A05:    0.487
A06:    0.537
A07:    0.542
A08:    0.421
A09:    0.465
A10:    0.212
A11:    0.254
A12:    0.237
B01:    0.247
B02:    0.49 
B03:    0.518
B04:    0.452
B05:    0.474
B06:    0.412
B07:    0.168
B08:    0.446
B09:    0.482
B10:    0.463
B11:    0.436
B12:    0.315
C01:    0.441
C02:    0.238
C03:    0.316
C04:    0.401
C05:    0.235
C06:    0.521
C07:    0.145
C08:    0.321
C09:    0.331
C10:    0.474
C11:    0.301
C12:    0.484
D01:    0.466
D02:    0.167
D03:    0.199
D04:    0.389
D05:    0.461
D06:    0.52 
D07:    0.487
D08:    0.159
D09:    0.35 
D10:    0.472
D11:    0.254
D12:    0.526
E01:    0.335
E02:    0.438
E03:    0.447
E04:    0.384
E05:    0.415
E06:    0.456
E07:    0.42 
E08:    0.364
E09:    0.45 
E10:    0.436
E11:    0.475
E12:    0.455
F01:    0.383
F02:    0.415
F03:    0.448
F04:    0.463
F05:    0.465
F06:    0.515
F07:    0.278
F08:    0.359
F09:    0.386
F10:    0.353
F11:    0.511
F12:    0.41 
G01:    0.456
G02:    0.423
G03:    0.254
G04:    0.444
G05:    0.318
G06:    0.429
G07:    0.727
G08:    0.147
G09:    0.484
G10:    0.573
G11:    0.447
G12:    0.522
H01:    0.239
H02:    0.319
H03:    0.275
H04:    0.435
H05:    0.366
H06:    0.367
H07:    0.344
H08:    0.3  
H09:    0.494
H10:    0.321
H11:    0.305
H12:    0.314

