Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 8:41:02 AM
ID1: P0000000021  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.147
A02:    0.554
A03:    0.328
A04:    0.471
A05:    0.364
A06:    0.383
A07:    0.565
A08:    0.289
A09:    0.262
A10:    0.568
A11:    0.491
A12:    0.277
B01:    0.525
B02:    0.585
B03:    0.462
B04:    0.564
B05:    0.547
B06:    0.252
B07:    0.223
B08:    0.209
B09:    0.223
B10:    0.605
B11:    1.052
B12:    0.161
C01:    0.235
C02:    0.6  
C03:    0.445
C04:    0.367
C05:    0.232
C06:    0.371
C07:    0.57 
C08:    0.486
C09:    0.279
C10:    0.579
C11:    0.439
C12:    0.472
D01:    0.426
D02:    0.344
D03:    0.612
D04:    0.535
D05:    0.287
D06:    0.256
D07:    0.257
D08:    0.298
D09:    0.438
D10:    0.582
D11:    0.358
D12:    0.251
E01:    0.144
E02:    0.59 
E03:    0.522
E04:    0.233
E05:    0.475
E06:    0.441
E07:    0.503
E08:    0.465
E09:    0.516
E10:    0.444
E11:    0.182
E12:    0.333
F01:    0.252
F02:    0.37 
F03:    0.419
F04:    0.525
F05:    0.448
F06:    0.426
F07:    0.53 
F08:    0.418
F09:    0.489
F10:    0.439
F11:    0.351
F12:    0.401
G01:    0.38 
G02:    0.698
G03:    0.517
G04:    0.457
G05:    0.246
G06:    1.456
G07:    0.259
G08:    0.716
G09:    0.29 
G10:    0.518
G11:    0.462
G12:    0.382
H01:    0.549
H02:    0.682
H03:    0.282
H04:    0.426
H05:    0.564
H06:    0.196
H07:    0.328
H08:    0.387
H09:    0.363
H10:    0.451
H11:    0.466
H12:    0.51 

