Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 11:54:57 PM
ID1: P0000000025  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.314
A02:    0.49 
A03:    0.449
A04:    0.397
A05:    0.492
A06:    0.54 
A07:    0.547
A08:    0.419
A09:    0.467
A10:    0.209
A11:    0.258
A12:    0.226
B01:    0.244
B02:    0.495
B03:    0.535
B04:    0.463
B05:    0.479
B06:    0.423
B07:    0.165
B08:    0.445
B09:    0.491
B10:    0.463
B11:    0.459
B12:    0.299
C01:    0.446
C02:    0.24 
C03:    0.339
C04:    0.414
C05:    0.243
C06:    0.527
C07:    0.136
C08:    0.306
C09:    0.341
C10:    0.47 
C11:    0.278
C12:    0.478
D01:    0.47 
D02:    0.161
D03:    0.21 
D04:    0.388
D05:    0.479
D06:    0.52 
D07:    0.488
D08:    0.163
D09:    0.381
D10:    0.486
D11:    0.264
D12:    0.531
E01:    0.334
E02:    0.443
E03:    0.453
E04:    0.39 
E05:    0.4  
E06:    0.452
E07:    0.424
E08:    0.364
E09:    0.457
E10:    0.452
E11:    0.491
E12:    0.458
F01:    0.386
F02:    0.417
F03:    0.421
F04:    0.459
F05:    0.469
F06:    0.518
F07:    0.271
F08:    0.368
F09:    0.388
F10:    0.361
F11:    0.511
F12:    0.407
G01:    0.456
G02:    0.437
G03:    0.253
G04:    0.449
G05:    0.329
G06:    0.429
G07:    0.712
G08:    0.146
G09:    0.493
G10:    0.585
G11:    0.448
G12:    0.54 
H01:    0.241
H02:    0.317
H03:    0.274
H04:    0.434
H05:    0.36 
H06:    0.371
H07:    0.336
H08:    0.316
H09:    0.5  
H10:    0.32 
H11:    0.31 
H12:    0.311

