Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 5:34:19 AM
ID1: P0000000012  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.206
A02:    0.233
A03:    0.267
A04:    0.231
A05:    0.497
A06:    0.228
A07:    0.321
A08:    0.225
A09:    0.327
A10:    0.259
A11:    0.217
A12:    0.18 
B01:    0.144
B02:    0.267
B03:    0.232
B04:    0.483
B05:    0.296
B06:    0.139
B07:    0.167
B08:    0.488
B09:    0.338
B10:    0.34 
B11:    0.429
B12:    0.146
C01:    0.303
C02:    0.153
C03:    0.179
C04:    0.233
C05:    0.157
C06:    0.611
C07:    0.169
C08:    0.381
C09:    0.371
C10:    0.189
C11:    0.171
C12:    0.421
D01:    0.522
D02:    0.147
D03:    0.587
D04:    0.158
D05:    0.166
D06:    0.492
D07:    0.419
D08:    0.149
D09:    0.555
D10:    0.268
D11:    0.154
D12:    0.556
E01:    0.242
E02:    0.502
E03:    0.262
E04:    0.447
E05:    0.245
E06:    0.364
E07:    0.244
E08:    0.275
E09:    0.551
E10:    0.343
E11:    0.355
E12:    0.472
F01:    0.148
F02:    0.425
F03:    0.449
F04:    0.259
F05:    0.299
F06:    0.16 
F07:    0.163
F08:    0.16 
F09:    0.293
F10:    0.386
F11:    0.155
F12:    0.172
G01:    0.206
G02:    0.237
G03:    0.145
G04:    0.195
G05:    0.231
G06:    0.316
G07:    0.443
G08:    0.142
G09:    0.228
G10:    0.294
G11:    0.499
G12:    0.504
H01:    0.127
H02:    0.222
H03:    0.14 
H04:    0.425
H05:    0.284
H06:    0.155
H07:    0.154
H08:    0.143
H09:    0.327
H10:    0.152
H11:    0.135
H12:    0.145

