Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 1:54:48 PM
ID1: P0000000015  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.323
A02:    0.524
A03:    0.428
A04:    0.317
A05:    0.489
A06:    0.551
A07:    0.501
A08:    0.407
A09:    0.456
A10:    0.23 
A11:    0.26 
A12:    0.181
B01:    0.253
B02:    0.476
B03:    0.542
B04:    0.463
B05:    0.511
B06:    0.358
B07:    0.232
B08:    0.474
B09:    0.493
B10:    0.463
B11:    0.522
B12:    0.308
C01:    0.49 
C02:    0.241
C03:    0.316
C04:    0.401
C05:    0.189
C06:    0.567
C07:    0.174
C08:    0.334
C09:    0.354
C10:    0.508
C11:    0.252
C12:    0.472
D01:    0.507
D02:    0.162
D03:    0.352
D04:    0.357
D05:    0.426
D06:    0.528
D07:    0.495
D08:    0.155
D09:    0.494
D10:    0.477
D11:    0.24 
D12:    0.559
E01:    0.406
E02:    0.45 
E03:    0.441
E04:    0.383
E05:    0.423
E06:    0.468
E07:    0.42 
E08:    0.372
E09:    0.461
E10:    0.45 
E11:    0.48 
E12:    0.55 
F01:    0.367
F02:    0.432
F03:    0.458
F04:    0.419
F05:    0.482
F06:    0.485
F07:    0.305
F08:    0.359
F09:    0.42 
F10:    0.363
F11:    0.665
F12:    0.406
G01:    0.462
G02:    0.451
G03:    0.258
G04:    0.501
G05:    0.284
G06:    0.438
G07:    0.742
G08:    0.153
G09:    0.437
G10:    0.583
G11:    0.489
G12:    0.497
H01:    0.29 
H02:    0.336
H03:    0.28 
H04:    0.426
H05:    0.331
H06:    0.373
H07:    0.307
H08:    0.213
H09:    0.499
H10:    0.313
H11:    0.14 
H12:    0.138

