Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 11:18:47 PM
ID1: P0000000023  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.144
A02:    0.593
A03:    0.207
A04:    0.442
A05:    0.378
A06:    0.498
A07:    0.589
A08:    0.278
A09:    0.225
A10:    0.508
A11:    0.52 
A12:    0.208
B01:    0.529
B02:    0.599
B03:    0.471
B04:    0.605
B05:    0.581
B06:    0.266
B07:    0.232
B08:    0.222
B09:    0.357
B10:    0.649
B11:    0.885
B12:    0.146
C01:    0.305
C02:    0.617
C03:    0.473
C04:    0.364
C05:    0.203
C06:    0.395
C07:    0.601
C08:    0.479
C09:    0.285
C10:    0.583
C11:    0.329
C12:    0.443
D01:    0.549
D02:    0.215
D03:    0.627
D04:    0.526
D05:    0.306
D06:    0.235
D07:    0.236
D08:    0.286
D09:    0.427
D10:    0.727
D11:    0.358
D12:    0.149
E01:    0.143
E02:    0.596
E03:    0.569
E04:    0.36 
E05:    0.446
E06:    0.429
E07:    0.595
E08:    0.458
E09:    0.522
E10:    0.421
E11:    0.25 
E12:    0.313
F01:    0.23 
F02:    0.429
F03:    0.465
F04:    0.61 
F05:    0.447
F06:    0.422
F07:    0.561
F08:    0.419
F09:    0.547
F10:    0.354
F11:    0.345
F12:    0.393
G01:    0.396
G02:    0.73 
G03:    0.564
G04:    0.471
G05:    0.247
G06:    1.251
G07:    0.312
G08:    0.373
G09:    0.263
G10:    0.427
G11:    0.448
G12:    0.409
H01:    0.589
H02:    0.692
H03:    0.226
H04:    0.353
H05:    0.567
H06:    0.143
H07:    0.256
H08:    0.385
H09:    0.315
H10:    0.348
H11:    0.473
H12:    0.595

