Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 10:21:17 AM
ID1: P0000000009  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.151
A02:    0.241
A03:    0.208
A04:    0.324
A05:    0.455
A06:    0.331
A07:    0.611
A08:    0.24 
A09:    0.249
A10:    0.291
A11:    0.635
A12:    0.209
B01:    0.211
B02:    0.864
B03:    0.511
B04:    0.391
B05:    0.372
B06:    0.522
B07:    0.158
B08:    0.207
B09:    0.196
B10:    0.786
B11:    0.91 
B12:    0.133
C01:    0.247
C02:    0.685
C03:    0.493
C04:    0.499
C05:    0.175
C06:    0.416
C07:    0.776
C08:    0.526
C09:    0.357
C10:    1.047
C11:    0.284
C12:    0.517
D01:    0.296
D02:    0.208
D03:    0.383
D04:    0.305
D05:    0.345
D06:    0.248
D07:    0.255
D08:    0.332
D09:    0.322
D10:    0.234
D11:    0.267
D12:    0.129
E01:    0.11 
E02:    0.686
E03:    0.61 
E04:    0.157
E05:    0.433
E06:    0.362
E07:    0.332
E08:    0.424
E09:    0.534
E10:    0.463
E11:    0.172
E12:    0.354
F01:    0.099
F02:    0.443
F03:    0.623
F04:    0.377
F05:    0.251
F06:    0.342
F07:    0.532
F08:    0.319
F09:    0.65 
F10:    0.379
F11:    0.367
F12:    0.448
G01:    0.442
G02:    0.553
G03:    0.598
G04:    0.44 
G05:    0.152
G06:    0.858
G07:    0.259
G08:    0.156
G09:    0.218
G10:    0.383
G11:    0.166
G12:    0.262
H01:    0.28 
H02:    0.497
H03:    0.143
H04:    0.356
H05:    0.248
H06:    0.135
H07:    0.164
H08:    0.248
H09:    0.292
H10:    0.17 
H11:    0.534
H12:    0.351

