Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 3:08:42 AM
ID1: P0000000014  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.33 
A02:    0.501
A03:    0.431
A04:    0.31 
A05:    0.483
A06:    0.567
A07:    0.49 
A08:    0.382
A09:    0.447
A10:    0.22 
A11:    0.24 
A12:    0.196
B01:    0.144
B02:    0.494
B03:    0.433
B04:    0.479
B05:    0.528
B06:    0.447
B07:    0.225
B08:    0.508
B09:    0.493
B10:    0.457
B11:    0.483
B12:    0.186
C01:    0.42 
C02:    0.169
C03:    0.224
C04:    0.401
C05:    0.172
C06:    0.577
C07:    0.186
C08:    0.293
C09:    0.339
C10:    0.492
C11:    0.205
C12:    0.525
D01:    0.559
D02:    0.157
D03:    0.452
D04:    0.584
D05:    0.417
D06:    0.507
D07:    0.45 
D08:    0.153
D09:    0.519
D10:    0.496
D11:    0.23 
D12:    0.614
E01:    0.391
E02:    0.466
E03:    0.431
E04:    0.369
E05:    0.356
E06:    0.464
E07:    0.356
E08:    0.408
E09:    0.455
E10:    0.439
E11:    0.464
E12:    0.552
F01:    0.206
F02:    0.447
F03:    0.408
F04:    0.425
F05:    0.457
F06:    0.505
F07:    0.325
F08:    0.362
F09:    0.399
F10:    0.357
F11:    0.538
F12:    0.402
G01:    0.433
G02:    0.425
G03:    0.239
G04:    0.5  
G05:    0.35 
G06:    0.419
G07:    0.704
G08:    0.148
G09:    0.433
G10:    0.581
G11:    0.469
G12:    0.536
H01:    0.194
H02:    0.316
H03:    0.248
H04:    0.375
H05:    0.24 
H06:    0.292
H07:    0.286
H08:    0.312
H09:    0.526
H10:    0.319
H11:    0.369
H12:    0.151

