Testname: FB_OD600scan_96well
Date: 12/8/2025  Time: 7:03:35 PM
ID1: P0000000006  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.112
A02:    0.146
A03:    0.166
A04:    0.146
A05:    0.149
A06:    0.175
A07:    0.168
A08:    0.192
A09:    0.158
A10:    0.211
A11:    0.217
A12:    0.152
B01:    0.133
B02:    0.15 
B03:    0.147
B04:    0.114
B05:    0.185
B06:    0.15 
B07:    0.127
B08:    0.13 
B09:    0.125
B10:    0.116
B11:    0.173
B12:    0.14 
C01:    0.114
C02:    0.147
C03:    0.17 
C04:    0.166
C05:    0.169
C06:    0.159
C07:    0.138
C08:    0.152
C09:    0.171
C10:    0.114
C11:    0.176
C12:    0.146
D01:    0.146
D02:    0.138
D03:    0.171
D04:    0.138
D05:    0.141
D06:    0.16 
D07:    0.151
D08:    0.148
D09:    0.151
D10:    0.119
D11:    0.161
D12:    0.116
E01:    0.116
E02:    0.119
E03:    0.158
E04:    0.155
E05:    0.167
E06:    0.16 
E07:    0.146
E08:    0.131
E09:    0.126
E10:    0.125
E11:    0.127
E12:    0.13 
F01:    0.111
F02:    0.112
F03:    0.115
F04:    0.16 
F05:    0.165
F06:    0.146
F07:    0.124
F08:    0.136
F09:    0.135
F10:    0.129
F11:    0.131
F12:    0.113
G01:    0.112
G02:    0.11 
G03:    0.112
G04:    0.12 
G05:    0.118
G06:    0.121
G07:    0.133
G08:    0.134
G09:    0.152
G10:    0.123
G11:    0.124
G12:    0.124
H01:    0.12 
H02:    0.172
H03:    0.147
H04:    0.122
H05:    0.15 
H06:    0.128
H07:    0.144
H08:    0.15 
H09:    0.136
H10:    0.147
H11:    0.142
H12:    0.268

