Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 6:35:13 PM
ID1: P0000000014  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.256
A02:    0.508
A03:    0.429
A04:    0.299
A05:    0.468
A06:    0.519
A07:    0.48 
A08:    0.401
A09:    0.436
A10:    0.225
A11:    0.247
A12:    0.188
B01:    0.146
B02:    0.484
B03:    0.491
B04:    0.475
B05:    0.491
B06:    0.367
B07:    0.224
B08:    0.491
B09:    0.451
B10:    0.444
B11:    0.5  
B12:    0.264
C01:    0.426
C02:    0.227
C03:    0.314
C04:    0.379
C05:    0.216
C06:    0.553
C07:    0.19 
C08:    0.373
C09:    0.332
C10:    0.472
C11:    0.27 
C12:    0.516
D01:    0.517
D02:    0.179
D03:    0.269
D04:    0.397
D05:    0.42 
D06:    0.506
D07:    0.474
D08:    0.155
D09:    0.425
D10:    0.466
D11:    0.253
D12:    0.564
E01:    0.368
E02:    0.437
E03:    0.428
E04:    0.377
E05:    0.393
E06:    0.448
E07:    0.418
E08:    0.359
E09:    0.454
E10:    0.447
E11:    0.488
E12:    0.536
F01:    0.295
F02:    0.413
F03:    0.407
F04:    0.439
F05:    0.45 
F06:    0.513
F07:    0.296
F08:    0.356
F09:    0.393
F10:    0.362
F11:    0.574
F12:    0.423
G01:    0.48 
G02:    0.417
G03:    0.244
G04:    0.478
G05:    0.333
G06:    0.411
G07:    0.723
G08:    0.143
G09:    0.465
G10:    0.605
G11:    0.449
G12:    0.517
H01:    0.218
H02:    0.331
H03:    0.272
H04:    0.412
H05:    0.344
H06:    0.379
H07:    0.337
H08:    0.378
H09:    0.525
H10:    0.337
H11:    0.327
H12:    0.153

