Testname: FB_OD600scan_96well
Date: 12/8/2025  Time: 8:12:27 PM
ID1: P0000000015  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.148
A02:    0.128
A03:    0.179
A04:    0.164
A05:    0.208
A06:    0.187
A07:    0.203
A08:    0.18 
A09:    0.202
A10:    0.163
A11:    0.158
A12:    0.15 
B01:    0.137
B02:    0.148
B03:    0.148
B04:    0.165
B05:    0.17 
B06:    0.155
B07:    0.133
B08:    0.168
B09:    0.152
B10:    0.164
B11:    0.169
B12:    0.115
C01:    0.154
C02:    0.129
C03:    0.144
C04:    0.151
C05:    0.135
C06:    0.159
C07:    0.139
C08:    0.147
C09:    0.182
C10:    0.13 
C11:    0.149
C12:    0.173
D01:    0.156
D02:    0.145
D03:    0.159
D04:    0.148
D05:    0.15 
D06:    0.153
D07:    0.157
D08:    0.151
D09:    0.153
D10:    0.144
D11:    0.121
D12:    0.165
E01:    0.146
E02:    0.163
E03:    0.153
E04:    0.191
E05:    0.136
E06:    0.158
E07:    0.133
E08:    0.132
E09:    0.168
E10:    0.151
E11:    0.158
E12:    0.157
F01:    0.131
F02:    0.16 
F03:    0.161
F04:    0.138
F05:    0.161
F06:    0.136
F07:    0.125
F08:    0.136
F09:    0.137
F10:    0.124
F11:    0.139
F12:    0.11 
G01:    0.137
G02:    0.128
G03:    0.147
G04:    0.119
G05:    0.129
G06:    0.132
G07:    0.115
G08:    0.147
G09:    0.152
G10:    0.128
G11:    0.14 
G12:    0.125
H01:    0.113
H02:    0.114
H03:    0.129
H04:    0.151
H05:    0.142
H06:    0.14 
H07:    0.152
H08:    0.112
H09:    0.106
H10:    0.102
H11:    0.114
H12:    0.128

