Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 1:19:20 PM
ID1: P0000000021  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.137
A02:    0.556
A03:    0.34 
A04:    0.445
A05:    0.36 
A06:    0.385
A07:    0.558
A08:    0.295
A09:    0.251
A10:    0.585
A11:    0.48 
A12:    0.218
B01:    0.578
B02:    0.559
B03:    0.463
B04:    0.536
B05:    0.547
B06:    0.247
B07:    0.244
B08:    0.212
B09:    0.203
B10:    0.586
B11:    0.671
B12:    0.135
C01:    0.265
C02:    0.604
C03:    0.446
C04:    0.367
C05:    0.253
C06:    0.367
C07:    0.567
C08:    0.449
C09:    0.275
C10:    0.58 
C11:    0.432
C12:    0.473
D01:    0.308
D02:    0.374
D03:    0.668
D04:    0.511
D05:    0.303
D06:    0.255
D07:    0.261
D08:    0.303
D09:    0.453
D10:    0.581
D11:    0.36 
D12:    0.28 
E01:    0.144
E02:    0.591
E03:    0.522
E04:    0.303
E05:    0.499
E06:    0.444
E07:    0.494
E08:    0.46 
E09:    0.521
E10:    0.43 
E11:    0.183
E12:    0.331
F01:    0.275
F02:    0.375
F03:    0.394
F04:    0.513
F05:    0.434
F06:    0.423
F07:    0.517
F08:    0.418
F09:    0.491
F10:    0.434
F11:    0.347
F12:    0.408
G01:    0.392
G02:    0.68 
G03:    0.524
G04:    0.436
G05:    0.268
G06:    1.412
G07:    0.225
G08:    0.705
G09:    0.277
G10:    0.489
G11:    0.464
G12:    0.382
H01:    0.555
H02:    0.69 
H03:    0.329
H04:    0.43 
H05:    0.555
H06:    0.193
H07:    0.316
H08:    0.342
H09:    0.337
H10:    0.434
H11:    0.454
H12:    0.538

