Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 10:43:55 PM
ID1: P0000000018  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.394
A02:    0.362
A03:    0.392
A04:    0.401
A05:    0.275
A06:    0.394
A07:    0.355
A08:    0.439
A09:    0.265
A10:    0.261
A11:    0.384
A12:    0.379
B01:    0.339
B02:    0.349
B03:    0.311
B04:    0.325
B05:    0.332
B06:    0.344
B07:    0.27 
B08:    0.315
B09:    0.191
B10:    0.216
B11:    0.404
B12:    0.442
C01:    0.374
C02:    0.371
C03:    0.243
C04:    0.295
C05:    0.292
C06:    0.164
C07:    0.168
C08:    0.328
C09:    0.192
C10:    0.175
C11:    0.304
C12:    0.344
D01:    0.318
D02:    0.233
D03:    0.419
D04:    0.3  
D05:    0.162
D06:    0.394
D07:    0.326
D08:    0.382
D09:    0.387
D10:    0.157
D11:    0.307
D12:    0.275
E01:    0.205
E02:    0.191
E03:    0.447
E04:    0.435
E05:    0.412
E06:    0.406
E07:    0.412
E08:    0.287
E09:    0.255
E10:    0.243
E11:    0.375
E12:    0.154
F01:    0.112
F02:    0.212
F03:    0.282
F04:    0.328
F05:    0.377
F06:    0.218
F07:    0.233
F08:    0.244
F09:    0.378
F10:    0.3  
F11:    0.324
F12:    0.141
G01:    0.317
G02:    0.144
G03:    0.172
G04:    0.132
G05:    0.281
G06:    0.153
G07:    0.398
G08:    0.288
G09:    0.415
G10:    0.241
G11:    0.162
G12:    0.151
H01:    0.351
H02:    0.341
H03:    0.421
H04:    0.127
H05:    0.314
H06:    0.15 
H07:    0.29 
H08:    0.306
H09:    0.393
H10:    0.373
H11:    0.125
H12:    0.389

