Testname: FB_OD600scan_96well
Date: 12/10/2025  Time: 2:30:40 PM
ID1: P0000000028  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.309
A02:    0.502
A03:    0.43 
A04:    0.309
A05:    0.489
A06:    0.531
A07:    0.498
A08:    0.408
A09:    0.462
A10:    0.216
A11:    0.277
A12:    0.188
B01:    0.213
B02:    0.477
B03:    0.538
B04:    0.462
B05:    0.518
B06:    0.364
B07:    0.245
B08:    0.47 
B09:    0.5  
B10:    0.472
B11:    0.523
B12:    0.175
C01:    0.469
C02:    0.212
C03:    0.386
C04:    0.401
C05:    0.192
C06:    0.562
C07:    0.186
C08:    0.333
C09:    0.367
C10:    0.501
C11:    0.237
C12:    0.476
D01:    0.507
D02:    0.137
D03:    0.359
D04:    0.39 
D05:    0.437
D06:    0.527
D07:    0.497
D08:    0.164
D09:    0.481
D10:    0.483
D11:    0.254
D12:    0.53 
E01:    0.37 
E02:    0.45 
E03:    0.443
E04:    0.385
E05:    0.421
E06:    0.474
E07:    0.422
E08:    0.377
E09:    0.465
E10:    0.445
E11:    0.478
E12:    0.532
F01:    0.292
F02:    0.424
F03:    0.454
F04:    0.428
F05:    0.482
F06:    0.487
F07:    0.308
F08:    0.356
F09:    0.419
F10:    0.359
F11:    0.637
F12:    0.419
G01:    0.477
G02:    0.437
G03:    0.154
G04:    0.444
G05:    0.339
G06:    0.435
G07:    0.723
G08:    0.165
G09:    0.501
G10:    0.599
G11:    0.477
G12:    0.544
H01:    0.158
H02:    0.353
H03:    0.085
H04:    0.408
H05:    0.336
H06:    0.389
H07:    0.292
H08:    0.346
H09:    0.541
H10:    0.357
H11:    0.171
H12:    0.113

