Testname: FB_OD600scan_96well
Date: 12/9/2025  Time: 6:13:29 AM
ID1: P0000000025  ID2: d12a6641-4d0c-48bd-aeac-668fa5facce1  ID3: 
No. of Channels / Multichromatics: 1
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.7006
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -
header_end

Chromatic: 1
Interval: 1
Time [s]: 0
A01:    0.154
A02:    0.254
A03:    0.25 
A04:    0.225
A05:    0.522
A06:    0.25 
A07:    0.297
A08:    0.219
A09:    0.286
A10:    0.226
A11:    0.227
A12:    0.188
B01:    0.138
B02:    0.316
B03:    0.404
B04:    0.502
B05:    0.458
B06:    0.145
B07:    0.152
B08:    0.476
B09:    0.547
B10:    0.408
B11:    0.427
B12:    0.161
C01:    0.293
C02:    0.132
C03:    0.155
C04:    0.222
C05:    0.138
C06:    0.638
C07:    0.15 
C08:    0.387
C09:    0.375
C10:    0.162
C11:    0.156
C12:    0.467
D01:    0.491
D02:    0.145
D03:    0.595
D04:    0.188
D05:    0.155
D06:    0.355
D07:    0.434
D08:    0.149
D09:    0.643
D10:    0.314
D11:    0.146
D12:    0.556
E01:    0.17 
E02:    0.494
E03:    0.257
E04:    0.447
E05:    0.249
E06:    0.344
E07:    0.227
E08:    0.259
E09:    0.557
E10:    0.348
E11:    0.36 
E12:    0.349
F01:    0.145
F02:    0.431
F03:    0.44 
F04:    0.23 
F05:    0.251
F06:    0.14 
F07:    0.168
F08:    0.149
F09:    0.296
F10:    0.366
F11:    0.161
F12:    0.138
G01:    0.165
G02:    0.22 
G03:    0.129
G04:    0.174
G05:    0.205
G06:    0.273
G07:    0.401
G08:    0.142
G09:    0.242
G10:    0.346
G11:    0.49 
G12:    0.489
H01:    0.132
H02:    0.243
H03:    0.138
H04:    0.41 
H05:    0.284
H06:    0.157
H07:    0.16 
H08:    0.159
H09:    0.283
H10:    0.167
H11:    0.158
H12:    0.12 

